time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
8.1847,374.781,21.039,35.900
8.1948,374.708,21.013,35.879
8.2048,374.665,20.997,35.860
8.2148,374.544,20.983,35.840
8.2248,374.421,20.964,35.819
8.2348,374.352,20.969,35.800
8.2447,374.280,20.981,35.787
8.2547,374.127,20.976,35.774
8.2648,374.118,20.973,35.758
8.2748,374.170,20.985,35.742
8.2847,374.228,20.968,35.730
8.2948,374.292,20.975,35.717
8.3048,374.342,20.991,35.699
8.3148,374.374,20.996,35.685
8.3247,374.578,20.992,35.674
8.3347,374.667,21.002,35.660
8.3448,374.632,20.983,35.645
8.3547,374.511,20.967,35.631
8.3648,374.367,20.975,35.613
8.3748,374.076,20.966,35.599
8.3848,373.913,20.928,35.582
8.3948,373.821,20.917,35.566
8.4047,373.779,20.911,35.551
8.4148,373.777,20.900,35.542
8.4247,373.799,20.896,35.521
8.4347,373.864,20.912,35.507
8.4448,373.921,20.913,35.494
8.4548,373.928,20.911,35.481
8.4648,373.949,20.900,35.461
8.4748,373.892,20.885,35.444
8.4848,373.663,20.880,35.429
8.4947,373.432,20.877,35.414
8.5047,373.356,20.868,35.397
8.5148,373.335,20.859,35.387
8.5248,373.342,20.864,35.378
8.5347,373.468,20.863,35.368
8.5448,373.660,20.863,35.354
8.5548,373.806,20.864,35.345
8.5648,373.837,20.856,35.331
8.5747,373.821,20.846,35.317
8.5847,373.764,20.831,35.304
8.5948,373.551,20.822,35.294
8.6047,373.196,20.811,35.276
8.6148,372.726,20.809,35.268
8.6248,372.248,20.797,35.258
8.6348,371.729,20.787,35.248
8.6448,371.262,20.775,35.232
8.6547,370.960,20.763,35.219
8.6648,370.884,20.761,35.200
8.6747,370.834,20.762,35.189
8.6847,370.827,20.766,35.173
8.6948,370.937,20.766,35.161
8.7048,371.047,20.764,35.148
8.7148,371.091,20.753,35.129
8.7248,371.128,20.760,35.114
8.7348,371.146,20.765,35.105
8.7447,371.125,20.767,35.091
8.7547,371.100,20.761,35.075
8.7648,371.030,20.764,35.067
8.7748,370.940,20.760,35.057
8.7847,370.906,20.746,35.035
8.7948,370.912,20.738,35.018
8.8048,370.854,20.743,35.005
8.8148,370.803,20.738,34.993
8.8247,370.796,20.718,34.968
8.8347,370.695,20.714,34.955
8.8448,370.485,20.697,34.943
8.8547,370.327,20.670,34.932
8.8648,370.204,20.659,34.918
8.8748,369.961,20.663,34.913
8.8848,369.905,20.654,34.901
8.8948,369.985,20.662,34.887
8.9047,369.965,20.688,34.876
8.9148,369.969,20.696,34.865
8.9247,370.138,20.695,34.848
8.9347,370.188,20.689,34.838
8.9448,370.195,20.675,34.827
8.9548,370.297,20.655,34.810
8.9648,370.316,20.651,34.791
8.9748,370.303,20.651,34.774
8.9848,370.292,20.659,34.758
8.9947,370.238,20.658,34.742
9.0047,370.162,20.662,34.724
9.0148,370.156,20.641,34.710
9.0248,370.116,20.635,34.701
9.0347,370.028,20.636,34.686
9.0448,369.968,20.638,34.673
9.0548,370.125,20.627,34.666
9.0648,370.222,20.641,34.654
9.0747,370.241,20.649,34.642
9.0847,370.286,20.640,34.630
9.0948,370.424,20.629,34.614
9.1047,370.345,20.636,34.597
9.1148,370.241,20.636,34.583
9.1248,370.260,20.617,34.566
9.1348,370.291,20.599,34.550
9.1448,370.190,20.600,34.537
9.1547,370.130,20.584,34.526
9.1648,370.196,20.570,34.510
9.1747,370.202,20.564,34.496
9.1847,370.188,20.564,34.484
9.1948,370.199,20.559,34.469
9.2048,370.196,20.567,34.455
9.2148,370.178,20.568,34.445
9.2248,370.264,20.559,34.435
9.2348,370.297,20.554,34.422
9.2447,370.260,20.545,34.410
9.2547,370.211,20.529,34.394
9.2648,370.185,20.514,34.380
9.2748,370.070,20.521,34.370
9.2847,369.999,20.527,34.357
9.2948,370.095,20.524,34.341
9.3048,370.252,20.519,34.329
9.3148,370.254,20.530,34.320
9.3247,370.236,20.531,34.301
9.3347,370.262,20.531,34.288
9.3448,370.284,20.549,34.277
9.3547,370.252,20.568,34.262
9.3648,370.293,20.565,34.241
9.3748,370.377,20.553,34.229
9.3848,370.450,20.547,34.210
9.3948,370.438,20.526,34.193
9.4047,370.438,20.505,34.182
9.4148,370.384,20.507,34.170
9.4247,370.284,20.507,34.153
9.4347,370.110,20.492,34.144
9.4448,369.897,20.491,34.132
9.4548,369.624,20.493,34.114
9.4648,369.409,20.486,34.101
9.4748,369.336,20.487,34.092
9.4848,369.375,20.487,34.076
9.4947,369.410,20.480,34.061
9.5047,369.437,20.493,34.050
9.5148,369.486,20.498,34.033
9.5248,369.509,20.494,34.015
9.5347,369.455,20.497,34.002
9.5448,369.419,20.497,33.990
9.5548,369.411,20.479,33.974
9.5648,369.386,20.460,33.963
9.5747,369.323,20.477,33.946
9.5847,369.307,20.478,33.928
9.5948,369.396,20.482,33.915
9.6047,369.523,20.490,33.905
9.6148,369.615,20.492,33.892
9.6248,369.614,20.470,33.878
9.6348,369.612,20.466,33.871
9.6448,369.586,20.476,33.857
9.6547,369.519,20.477,33.839
9.6648,369.519,20.481,33.825
9.6747,369.595,20.489,33.814
9.6847,369.657,20.497,33.802
9.6948,369.718,20.495,33.787
9.7048,369.795,20.502,33.774
9.7147,369.802,20.510,33.760
9.7248,369.783,20.510,33.743
9.7348,369.763,20.507,33.731
9.7447,369.734,20.502,33.720
9.7547,369.672,20.490,33.711
9.7648,369.655,20.482,33.699
9.7748,369.705,20.480,33.689
9.7847,369.757,20.476,33.668
9.7948,369.793,20.471,33.653
9.8048,369.825,20.471,33.636
9.8148,369.859,20.475,33.624
9.8247,369.826,20.476,33.612
9.8347,369.750,20.488,33.601
9.8448,369.723,20.494,33.588
9.8547,369.769,20.497,33.574
9.8648,369.796,20.491,33.556
9.8748,369.840,20.489,33.540
9.8848,369.923,20.476,33.525
9.8948,369.975,20.467,33.512
9.9047,369.981,20.457,33.495
9.9148,369.971,20.469,33.484
9.9247,369.935,20.452,33.471
9.9347,369.915,20.443,33.456
9.9448,369.815,20.455,33.442
9.9548,369.731,20.458,33.429
9.9647,369.790,20.455,33.413
9.9748,369.853,20.464,33.393
9.9848,369.878,20.464,33.379
9.9947,369.935,20.448,33.359
10.0047,369.938,20.446,33.341
10.0148,369.764,20.432,33.329
10.0248,369.542,20.429,33.320
10.0347,369.332,20.434,33.310
10.0448,369.214,20.443,33.301
10.0548,369.178,20.446,33.289
10.0648,369.064,20.462,33.274
10.0747,368.614,20.467,33.257
10.0847,368.125,20.474,33.238
10.0948,367.679,20.476,33.221
10.1047,367.179,20.468,33.208
10.1148,366.667,20.449,33.195
10.1248,366.515,20.441,33.183
10.1348,366.443,20.433,33.171
10.1448,366.306,20.425,33.155
10.1547,366.193,20.426,33.139
10.1648,366.214,20.422,33.120
10.1747,366.308,20.424,33.106
10.1847,366.340,20.418,33.090
10.1948,366.211,20.416,33.075
10.2048,366.101,20.418,33.060
10.2147,366.016,20.432,33.050
10.2248,365.900,20.413,33.033
10.2348,365.761,20.406,33.016
10.2447,365.676,20.382,33.003
10.2547,365.596,20.356,32.992
10.2648,365.466,20.348,32.972
10.2748,365.310,20.346,32.955
10.2847,365.294,20.340,32.945
10.2948,365.360,20.346,32.938
10.3048,365.352,20.348,32.921
10.3148,365.382,20.335,32.910
10.3247,365.492,20.331,32.895
10.3347,365.540,20.333,32.874
10.3448,365.505,20.334,32.854
10.3547,365.474,20.336,32.841
10.3648,365.429,20.329,32.830
10.3748,365.361,20.330,32.812
10.3848,365.308,20.324,32.798
10.3948,365.337,20.328,32.783
10.4047,365.400,20.327,32.766
10.4148,365.460,20.336,32.748
10.4247,365.515,20.329,32.733
10.4347,365.561,20.335,32.720
10.4448,365.548,20.340,32.704
10.4548,365.511,20.346,32.691
10.4647,365.409,20.340,32.678
10.4748,365.269,20.354,32.668
10.4848,365.134,20.351,32.657
10.4947,365.084,20.345,32.642
10.5047,365.112,20.336,32.626
10.5148,365.232,20.348,32.610
10.5248,365.252,20.346,32.599
10.5347,365.163,20.343,32.580
10.5448,365.031,20.340,32.563
10.5548,364.898,20.338,32.546
10.5648,364.859,20.326,32.530
10.5747,364.939,20.322,32.511
10.5847,365.112,20.321,32.496
10.5948,365.307,20.319,32.484
10.6047,365.495,20.314,32.469
10.6148,365.503,20.307,32.457
10.6248,365.486,20.301,32.443
10.6348,365.461,20.311,32.432
10.6448,365.549,20.309,32.416
10.6547,365.645,20.312,32.407
10.6648,365.684,20.329,32.391
10.6747,365.671,20.332,32.376
10.6847,365.743,20.319,32.358
10.6948,365.730,20.316,32.349
10.7048,365.636,20.323,32.333
10.7147,365.652,20.323,32.318
10.7248,365.831,20.321,32.304
10.7348,365.954,20.322,32.289
10.7447,365.993,20.311,32.272
10.7547,365.951,20.292,32.254
10.7648,365.886,20.284,32.240
10.7748,365.788,20.282,32.228
10.7847,365.746,20.275,32.214
10.7948,365.726,20.288,32.199
10.8048,365.796,20.286,32.186
10.8148,365.840,20.272,32.169
10.8247,365.815,20.263,32.153
10.8347,365.770,20.249,32.138
10.8448,365.754,20.235,32.124
10.8547,365.741,20.235,32.113
10.8648,365.808,20.230,32.101
10.8748,365.900,20.238,32.084
10.8848,365.904,20.226,32.067
10.8948,365.793,20.215,32.046
10.9047,365.593,20.204,32.027
10.9148,365.258,20.205,32.009
10.9247,364.896,20.188,31.995
10.9347,364.596,20.198,31.978
10.9448,364.406,20.203,31.964
10.9548,364.270,20.208,31.946
10.9647,364.221,20.220,31.930
10.9748,364.188,20.219,31.916
10.9848,364.183,20.220,31.905
10.9947,364.040,20.227,31.893
11.0047,363.930,20.225,31.882
11.0148,363.929,20.194,31.868
11.0248,363.847,20.130,31.852
11.0347,363.579,20.024,31.837
11.0448,362.979,19.880,31.818
11.0548,362.055,19.705,31.803
11.0648,360.910,19.506,31.784
11.0747,359.528,19.303,31.766
11.0847,357.928,19.111,31.748
11.0948,356.389,18.904,31.728
11.1047,354.572,18.715,31.701
11.1148,352.546,18.518,31.679
11.1248,350.628,18.323,31.652
11.1348,348.515,18.113,31.627
11.1448,345.149,17.892,31.603
11.1547,341.436,17.651,31.576
11.1648,337.613,17.395,31.544
11.1747,333.153,17.130,31.511
11.1847,328.104,16.853,31.474
11.1948,323.863,16.561,31.435
11.2048,319.700,16.255,31.395
11.2147,314.575,15.956,31.360
11.2248,308.892,15.649,31.319
11.2348,303.517,15.346,31.273
11.2447,297.806,15.059,31.223
11.2547,291.685,14.756,31.177
11.2648,286.129,14.451,31.129
11.2748,280.383,14.150,31.080
11.2847,274.712,13.847,31.029
11.2948,269.251,13.546,30.979
11.3048,263.902,13.271,30.927
11.3148,258.672,12.998,30.871
11.3247,254.125,12.735,30.812
11.3347,249.403,12.495,30.757
11.3448,244.597,12.267,30.699
11.3547,240.182,12.054,30.640
11.3648,235.965,11.864,30.578
11.3748,232.007,11.684,30.524
11.3848,228.382,11.521,30.462
11.3948,225.141,11.361,30.402
11.4047,222.369,11.205,30.333
11.4148,219.580,11.055,30.265
11.4247,216.865,10.931,30.191
11.4347,214.335,10.811,30.122
11.4448,212.063,10.712,30.051
11.4548,209.896,10.632,29.986
11.4647,207.965,10.560,29.921
11.4748,206.322,10.488,29.859
11.4848,204.943,10.424,29.792
11.4947,203.648,10.370,29.732
11.5047,202.419,10.317,29.663
11.5148,201.313,10.262,29.596
11.5248,200.313,10.221,29.527
11.5347,199.288,10.186,29.457
11.5448,198.393,10.146,29.381
11.5548,197.668,10.110,29.317
11.5648,196.946,10.087,29.252
11.5747,196.298,10.057,29.189
11.5847,195.780,10.031,29.127
11.5948,195.291,10.005,29.069
11.6047,194.814,9.983,29.007
11.6148,194.395,9.956,28.940
11.6248,193.973,9.932,28.873
11.6348,193.561,9.904,28.808
11.6448,193.169,9.884,28.741
11.6547,192.749,9.857,28.675
11.6648,192.364,9.837,28.615
11.6747,191.976,9.822,28.547
11.6847,191.553,9.810,28.493
11.6948,191.137,9.790,28.426
11.7048,190.782,9.782,28.362
11.7147,190.483,9.769,28.302
11.7248,190.262,9.734,28.246
11.7348,190.051,9.710,28.184
11.7447,189.761,9.687,28.127
11.7547,189.396,9.657,28.071
11.7648,189.007,9.631,28.011
11.7748,188.611,9.617,27.948
11.7847,188.254,9.590,27.881
11.7948,187.937,9.564,27.821
11.8048,187.641,9.532,27.759
11.8148,187.282,9.505,27.697
11.8247,186.823,9.487,27.638
11.8347,186.123,9.458,27.587
11.8448,185.365,9.432,27.527
11.8547,184.609,9.414,27.469
11.8648,183.954,9.399,27.408
11.8748,183.431,9.372,27.347
11.8848,183.154,9.355,27.282
11.8948,182.987,9.349,27.224
11.9047,182.844,9.334,27.165
11.9148,182.648,9.308,27.109
11.9247,182.406,9.284,27.055
11.9347,182.099,9.259,27.000
11.9448,181.735,9.233,26.940
11.9548,181.348,9.205,26.884
11.9647,180.989,9.178,26.823
11.9748,180.616,9.156,26.761
11.9848,180.239,9.138,26.701
11.9947,179.886,9.119,26.643
12.0047,179.573,9.099,26.575
12.0148,179.256,9.088,26.514
12.0248,178.959,9.070,26.459
12.0347,178.718,9.054,26.401
12.0448,178.503,9.036,26.344
12.0548,178.260,9.015,26.298
12.0648,178.019,8.995,26.244
12.0747,177.713,8.977,26.188
12.0847,177.348,8.957,26.129
12.0948,176.984,8.935,26.072
12.1047,176.622,8.917,26.013
12.1148,176.273,8.887,25.954
12.1248,175.948,8.855,25.895
12.1348,175.592,8.833,25.845
12.1448,175.164,8.808,25.790
12.1547,174.725,8.786,25.737
12.1648,174.300,8.772,25.687
12.1747,173.899,8.763,25.637
12.1847,173.511,8.746,25.581
12.1948,173.156,8.730,25.525
12.2048,172.826,8.715,25.467
12.2147,172.507,8.699,25.411
12.2248,172.221,8.683,25.353
12.2348,171.999,8.659,25.296
12.2447,171.825,8.638,25.244
12.2547,171.631,8.615,25.192
12.2648,171.385,8.591,25.138
12.2748,171.098,8.568,25.083
12.2847,170.734,8.550,25.028
12.2948,170.341,8.537,24.974
12.3048,169.970,8.528,24.918
12.3148,169.619,8.512,24.865
12.3247,169.299,8.496,24.807
12.3347,169.030,8.482,24.754
12.3448,168.744,8.464,24.701
12.3547,168.471,8.438,24.649
12.3648,168.221,8.416,24.594
12.3748,167.913,8.395,24.544
12.3848,167.552,8.376,24.491
12.3948,167.232,8.352,24.437
12.4047,166.923,8.333,24.382
12.4148,166.616,8.324,24.330
12.4247,166.355,8.305,24.277
12.4347,166.158,8.280,24.218
12.4448,165.935,8.264,24.161
12.4548,165.622,8.249,24.112
12.4647,165.287,8.225,24.064
12.4748,164.964,8.212,24.018
12.4848,164.650,8.196,23.974
12.4947,164.377,8.179,23.926
12.5047,164.159,8.166,23.868
12.5148,163.915,8.152,23.816
12.5248,163.631,8.135,23.758
12.5347,163.313,8.121,23.703
12.5448,162.984,8.102,23.648
12.5548,162.642,8.078,23.597
12.5648,162.310,8.059,23.540
12.5747,161.979,8.039,23.487
12.5847,161.695,8.013,23.434
12.5948,161.428,7.997,23.388
12.6047,161.141,7.974,23.339
12.6148,160.883,7.958,23.290
12.6248,160.628,7.939,23.244
12.6348,160.348,7.935,23.198
12.6448,160.053,7.925,23.146
12.6547,159.765,7.915,23.097
12.6648,159.476,7.898,23.049
12.6747,159.208,7.884,23.003
12.6847,158.952,7.862,22.957
12.6948,158.683,7.843,22.910
12.7048,158.399,7.825,22.864
12.7147,158.084,7.812,22.811
12.7248,157.778,7.796,22.759
12.7348,157.505,7.781,22.710
12.7447,157.255,7.765,22.668
12.7547,157.022,7.749,22.622
12.7648,156.792,7.729,22.581
12.7748,156.551,7.708,22.535
12.7847,156.279,7.687,22.487
12.7948,155.975,7.668,22.436
12.8048,155.679,7.650,22.387
12.8148,155.408,7.633,22.337
12.8247,155.135,7.616,22.291
12.8347,154.838,7.607,22.240
12.8447,154.520,7.596,22.192
12.8548,154.237,7.589,22.145
12.8648,153.988,7.574,22.097
12.8748,153.741,7.560,22.046
12.8848,153.525,7.537,21.997
12.8947,153.309,7.510,21.951
12.9048,153.059,7.486,21.899
12.9148,152.761,7.470,21.855
12.9247,152.464,7.453,21.813
12.9347,152.140,7.440,21.769
12.9447,151.844,7.427,21.721
12.9548,151.579,7.408,21.676
12.9648,151.332,7.390,21.630
12.9748,151.083,7.377,21.580
12.9848,150.871,7.362,21.535
12.9947,150.675,7.348,21.487
13.0048,150.448,7.331,21.442
13.0148,150.189,7.313,21.392
13.0248,149.917,7.295,21.342
13.0347,149.636,7.274,21.299
13.0447,149.361,7.259,21.253
13.0548,149.094,7.249,21.204
13.0648,148.867,7.234,21.161
13.0747,148.666,7.218,21.121
13.0847,148.479,7.203,21.075
13.0947,148.274,7.187,21.032
13.1048,148.073,7.171,20.989
13.1148,147.848,7.157,20.946
13.1248,147.594,7.136,20.901
13.1348,147.306,7.127,20.858
13.1447,146.998,7.108,20.813
13.1548,146.710,7.093,20.765
13.1648,146.422,7.070,20.718
13.1747,146.121,7.058,20.679
13.1847,145.808,7.037,20.632
13.1947,145.527,7.021,20.585
13.2048,145.238,7.001,20.541
13.2148,144.944,6.989,20.502
13.2248,144.668,6.976,20.449
13.2348,144.413,6.966,20.405
13.2447,144.175,6.953,20.362
13.2548,143.951,6.938,20.323
13.2648,143.711,6.921,20.276
13.2748,143.440,6.902,20.238
13.2847,143.167,6.880,20.194
13.2947,142.871,6.869,20.153
13.3048,142.579,6.854,20.112
13.3148,142.334,6.844,20.071
13.3247,142.113,6.832,20.026
13.3347,141.874,6.823,19.985
13.3447,141.633,6.803,19.937
13.3548,141.384,6.788,19.894
13.3648,141.108,6.771,19.852
13.3748,140.856,6.753,19.815
13.3848,140.630,6.733,19.778
13.3947,140.405,6.724,19.742
13.4048,140.174,6.708,19.701
13.4148,139.974,6.694,19.655
13.4247,139.761,6.679,19.610
13.4347,139.534,6.668,19.559
13.4447,139.276,6.651,19.514
13.4548,139.017,6.637,19.476
13.4648,138.749,6.624,19.437
13.4748,138.484,6.615,19.395
13.4848,138.226,6.596,19.356
13.4947,138.019,6.582,19.317
13.5048,137.797,6.566,19.267
13.5148,137.556,6.547,19.225
13.5248,137.304,6.531,19.182
13.5347,137.049,6.521,19.141
13.5447,136.803,6.508,19.100
13.5548,136.588,6.498,19.059
13.5648,136.377,6.487,19.017
13.5747,136.163,6.475,18.976
13.5847,135.966,6.464,18.937
13.5947,135.719,6.452,18.898
13.6048,135.460,6.435,18.855
13.6148,135.216,6.422,18.813
13.6248,134.983,6.400,18.775
13.6348,134.741,6.379,18.733
13.6447,134.515,6.360,18.693
13.6548,134.260,6.345,18.653
13.6648,133.978,6.332,18.614
13.6747,133.695,6.319,18.572
13.6847,133.425,6.305,18.532
13.6947,133.143,6.293,18.488
13.7048,132.872,6.276,18.445
13.7148,132.612,6.263,18.405
13.7248,132.360,6.253,18.365
13.7348,132.094,6.247,18.321
13.7447,131.860,6.238,18.278
13.7548,131.649,6.225,18.241
13.7648,131.435,6.210,18.198
13.7748,131.192,6.193,18.155
13.7847,130.952,6.172,18.112
13.7947,130.686,6.156,18.071
13.8048,130.408,6.142,18.029
13.8148,130.133,6.121,17.992
13.8247,129.894,6.106,17.950
13.8347,129.642,6.092,17.912
13.8447,129.415,6.073,17.871
13.8548,129.138,6.060,17.833
13.8648,128.851,6.055,17.795
13.8748,128.571,6.041,17.759
13.8848,128.330,6.030,17.723
13.8947,128.078,6.016,17.694
13.9048,127.887,6.003,17.655
13.9148,127.717,5.989,17.616
13.9247,127.531,5.970,17.578
13.9347,127.311,5.954,17.542
13.9447,127.059,5.943,17.497
13.9548,126.806,5.926,17.455
13.9648,126.537,5.907,17.413
13.9748,126.266,5.900,17.369
13.9848,126.005,5.890,17.327
13.9947,125.793,5.877,17.286
14.0048,125.605,5.865,17.249
14.0148,125.422,5.854,17.209
14.0248,125.220,5.835,17.169
14.0347,125.012,5.819,17.128
14.0447,124.769,5.803,17.089
14.0548,124.494,5.791,17.051
14.0648,124.212,5.774,17.015
14.0747,123.960,5.764,16.981
14.0847,123.720,5.754,16.945
14.0947,123.515,5.741,16.911
14.1048,123.333,5.729,16.875
14.1148,123.160,5.718,16.839
14.1248,122.978,5.705,16.801
14.1348,122.788,5.688,16.762
14.1447,122.574,5.677,16.723
14.1548,122.336,5.660,16.684
14.1648,122.115,5.645,16.644
14.1747,121.894,5.629,16.608
14.1847,121.664,5.616,16.568
14.1947,121.441,5.601,16.530
14.2048,121.230,5.589,16.490
14.2148,120.995,5.579,16.453
14.2248,120.770,5.563,16.415
14.2348,120.570,5.547,16.375
14.2447,120.365,5.537,16.332
14.2548,120.152,5.524,16.295
14.2648,119.958,5.509,16.254
14.2748,119.762,5.499,16.210
14.2847,119.555,5.486,16.179
14.2947,119.365,5.470,16.147
14.3048,119.177,5.457,16.110
14.3148,118.963,5.446,16.074
14.3247,118.745,5.436,16.040
14.3347,118.546,5.427,16.002
14.3447,118.353,5.415,15.967
14.3548,118.148,5.401,15.929
14.3648,117.941,5.383,15.889
14.3748,117.738,5.367,15.849
14.3848,117.508,5.345,15.811
14.3947,117.263,5.333,15.770
14.4048,117.023,5.320,15.733
14.4148,116.808,5.311,15.700
14.4247,116.583,5.301,15.673
14.4347,116.362,5.295,15.643
14.4447,116.144,5.284,15.611
14.4548,115.941,5.279,15.576
14.4648,115.751,5.269,15.543
14.4748,115.587,5.255,15.503
14.4848,115.442,5.242,15.461
14.4947,115.297,5.229,15.426
14.5048,115.138,5.212,15.392
14.5148,114.965,5.197,15.358
14.5248,114.769,5.188,15.324
14.5347,114.557,5.179,15.294
14.5447,114.353,5.166,15.263
14.5548,114.161,5.154,15.229
14.5648,113.974,5.140,15.191
14.5747,113.806,5.127,15.162
14.5847,113.659,5.116,15.126
14.5947,113.525,5.104,15.089
14.6048,113.386,5.092,15.051
14.6148,113.230,5.081,15.021
14.6248,113.072,5.067,14.989
14.6348,112.909,5.054,14.952
14.6447,112.722,5.042,14.920
14.6548,112.536,5.029,14.890
14.6648,112.354,5.016,14.854
14.6747,112.155,5.007,14.815
14.6847,111.931,4.995,14.781
14.6947,111.717,4.982,14.747
14.7048,111.505,4.971,14.712
14.7148,111.288,4.960,14.675
14.7248,111.078,4.949,14.643
14.7348,110.874,4.936,14.615
14.7447,110.670,4.926,14.583
14.7548,110.471,4.919,14.550
14.7648,110.291,4.908,14.524
14.7748,110.138,4.897,14.494
14.7847,110.016,4.884,14.457
14.7947,109.897,4.870,14.420
14.8048,109.770,4.855,14.383
14.8148,109.640,4.844,14.344
14.8247,109.493,4.832,14.304
14.8347,109.335,4.821,14.274
14.8447,109.171,4.810,14.244
14.8548,109.009,4.801,14.216
14.8648,108.848,4.788,14.183
14.8748,108.690,4.776,14.156
14.8848,108.521,4.767,14.127
14.8947,108.336,4.759,14.095
14.9048,108.160,4.747,14.061
14.9148,107.998,4.735,14.030
14.9247,107.831,4.722,13.995
14.9347,107.649,4.708,13.953
14.9447,107.470,4.695,13.920
14.9548,107.271,4.685,13.888
14.9648,107.052,4.674,13.859
14.9748,106.837,4.666,13.825
14.9848,106.657,4.657,13.798
14.9947,106.497,4.643,13.765
15.0048,106.355,4.629,13.734
15.0148,106.228,4.619,13.698
15.0248,106.095,4.608,13.666
15.0347,105.940,4.595,13.633
15.0447,105.763,4.587,13.601
15.0548,105.589,4.581,13.568
15.0648,105.423,4.573,13.533
15.0747,105.266,4.558,13.500
15.0847,105.111,4.548,13.469
15.0947,104.965,4.539,13.440
15.1048,104.812,4.526,13.412
15.1148,104.644,4.513,13.382
15.1248,104.480,4.503,13.350
15.1348,104.319,4.493,13.323
15.1447,104.160,4.481,13.291
15.1548,104.012,4.467,13.258
15.1648,103.871,4.455,13.229
15.1747,103.716,4.443,13.199
15.1847,103.554,4.432,13.165
15.1947,103.411,4.419,13.131
15.2048,103.270,4.405,13.098
15.2148,103.121,4.395,13.067
15.2248,102.951,4.386,13.038
15.2348,102.787,4.377,13.005
15.2447,102.622,4.368,12.972
15.2548,102.453,4.362,12.937
15.2648,102.291,4.352,12.906
15.2748,102.156,4.341,12.878
15.2847,102.022,4.328,12.847
15.2947,101.880,4.319,12.820
15.3048,101.740,4.307,12.791
15.3148,101.590,4.299,12.761
15.3247,101.447,4.287,12.725
15.3347,101.311,4.278,12.698
15.3447,101.177,4.264,12.664
15.3548,101.038,4.252,12.637
15.3648,100.896,4.238,12.608
15.3748,100.744,4.225,12.582
15.3848,100.595,4.213,12.549
15.3947,100.447,4.205,12.519
15.4048,100.292,4.197,12.488
15.4148,100.138,4.186,12.461
15.4247,99.978,4.179,12.435
15.4347,99.802,4.170,12.410
15.4447,99.613,4.160,12.386
15.4548,99.435,4.150,12.361
15.4648,99.265,4.141,12.331
15.4748,99.109,4.132,12.298
15.4848,98.964,4.120,12.265
15.4947,98.830,4.110,12.236
15.5048,98.680,4.097,12.205
15.5148,98.526,4.086,12.176
15.5248,98.357,4.076,12.150
15.5347,98.177,4.070,12.122
15.5447,97.999,4.061,12.092
15.5548,97.837,4.053,12.059
15.5648,97.680,4.045,12.030
15.5747,97.540,4.034,12.003
15.5847,97.418,4.020,11.973
15.5947,97.303,4.009,11.945
15.6048,97.179,3.998,11.919
15.6148,97.056,3.987,11.888
15.6248,96.909,3.978,11.857
15.6348,96.769,3.970,11.828
15.6447,96.642,3.957,11.802
15.6548,96.515,3.949,11.776
15.6648,96.352,3.936,11.752
15.6747,96.209,3.926,11.725
15.6847,96.063,3.917,11.700
15.6947,95.898,3.912,11.670
15.7048,95.734,3.903,11.640
15.7148,95.604,3.895,11.613
15.7248,95.476,3.887,11.581
15.7348,95.344,3.878,11.556
15.7447,95.208,3.867,11.524
15.7548,95.047,3.855,11.497
15.7648,94.873,3.849,11.465
15.7748,94.697,3.839,11.441
15.7847,94.511,3.830,11.412
15.7947,94.327,3.822,11.384
15.8048,94.160,3.814,11.358
15.8148,94.002,3.807,11.330
15.8247,93.840,3.798,11.301
15.8347,93.677,3.790,11.274
15.8447,93.499,3.780,11.248
15.8548,93.328,3.771,11.218
15.8648,93.173,3.761,11.192
15.8748,93.020,3.751,11.164
15.8848,92.869,3.738,11.137
15.8947,92.736,3.727,11.111
15.9048,92.604,3.718,11.087
15.9148,92.461,3.704,11.060
15.9247,92.317,3.694,11.031
15.9347,92.181,3.685,11.002
15.9447,92.044,3.679,10.978
15.9548,91.910,3.669,10.950
15.9648,91.789,3.664,10.923
15.9748,91.673,3.654,10.902
15.9848,91.568,3.646,10.878
15.9947,91.470,3.634,10.851
16.0048,91.368,3.626,10.829
16.0147,91.260,3.615,10.808
16.0248,91.149,3.608,10.779
16.0347,91.033,3.600,10.754
16.0448,90.919,3.593,10.727
16.0548,90.817,3.584,10.699
16.0648,90.716,3.576,10.667
16.0748,90.611,3.564,10.641
16.0847,90.498,3.556,10.608
16.0947,90.368,3.548,10.578
16.1048,90.232,3.539,10.550
16.1148,90.092,3.528,10.525
16.1247,89.952,3.523,10.503
16.1348,89.815,3.514,10.483
16.1447,89.689,3.505,10.462
16.1547,89.568,3.497,10.440
16.1648,89.450,3.488,10.416
16.1747,89.331,3.481,10.384
16.1848,89.202,3.475,10.356
16.1947,89.075,3.467,10.331
16.2048,88.950,3.459,10.304
16.2148,88.823,3.452,10.278
16.2248,88.686,3.441,10.255
16.2347,88.558,3.431,10.231
16.2447,88.431,3.422,10.205
16.2548,88.298,3.412,10.178
16.2647,88.166,3.403,10.154
16.2748,88.040,3.395,10.128
16.2847,87.914,3.386,10.101
16.2948,87.777,3.376,10.070
16.3048,87.641,3.371,10.045
16.3148,87.507,3.367,10.019
16.3248,87.379,3.360,9.999
16.3347,87.267,3.353,9.980
16.3447,87.167,3.348,9.958
16.3548,87.074,3.336,9.935
16.3648,86.985,3.325,9.915
16.3747,86.904,3.318,9.891
16.3848,86.808,3.312,9.865
