time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
16.3948,86.682,3.793,12.684
16.4047,86.590,3.783,12.656
16.4148,86.500,3.776,12.629
16.4247,86.409,3.767,12.602
16.4348,86.309,3.758,12.575
16.4447,86.162,3.752,12.549
16.4548,85.995,3.748,12.523
16.4648,85.863,3.741,12.496
16.4748,85.788,3.737,12.469
16.4847,85.703,3.728,12.442
16.4947,85.606,3.722,12.416
16.5048,85.560,3.710,12.393
16.5147,85.515,3.701,12.368
16.5248,85.413,3.688,12.343
16.5347,85.282,3.681,12.319
16.5448,85.205,3.672,12.294
16.5548,85.171,3.666,12.268
16.5648,85.124,3.664,12.242
16.5748,85.068,3.657,12.218
16.5847,85.029,3.651,12.196
16.5947,84.998,3.645,12.173
16.6048,84.917,3.638,12.147
16.6148,84.804,3.626,12.123
16.6247,84.691,3.620,12.096
16.6348,84.631,3.610,12.071
16.6448,84.578,3.599,12.047
16.6547,84.489,3.591,12.020
16.6648,84.406,3.582,11.994
16.6747,84.367,3.574,11.969
16.6848,84.292,3.568,11.941
16.6947,84.144,3.560,11.915
16.7048,83.985,3.550,11.893
16.7148,83.871,3.542,11.869
16.7248,83.778,3.534,11.847
16.7347,83.635,3.528,11.825
16.7447,83.506,3.522,11.803
16.7548,83.432,3.516,11.775
16.7647,83.347,3.510,11.752
16.7748,83.182,3.502,11.726
16.7847,83.026,3.490,11.702
16.7948,82.909,3.480,11.672
16.8048,82.817,3.472,11.651
16.8148,82.685,3.464,11.626
16.8248,82.544,3.458,11.604
16.8347,82.418,3.455,11.579
16.8447,82.306,3.445,11.559
16.8548,82.154,3.438,11.532
16.8648,82.010,3.433,11.504
16.8747,81.907,3.426,11.482
16.8848,81.885,3.420,11.462
16.8948,81.842,3.415,11.434
16.9047,81.760,3.409,11.412
16.9148,81.687,3.402,11.393
16.9247,81.638,3.394,11.367
16.9348,81.550,3.388,11.339
16.9447,81.464,3.383,11.318
16.9548,81.426,3.372,11.296
16.9648,81.433,3.366,11.269
16.9748,81.444,3.361,11.244
16.9847,81.399,3.351,11.220
16.9947,81.302,3.344,11.198
17.0048,81.204,3.336,11.177
17.0147,81.088,3.329,11.161
17.0248,80.937,3.319,11.140
17.0347,80.793,3.310,11.115
17.0448,80.722,3.303,11.085
17.0548,80.669,3.297,11.058
17.0648,80.589,3.290,11.031
17.0748,80.461,3.286,11.009
17.0847,80.346,3.277,10.990
17.0947,80.234,3.270,10.974
17.1048,80.099,3.261,10.949
17.1148,79.979,3.250,10.926
17.1247,79.955,3.239,10.902
17.1348,79.976,3.232,10.876
17.1448,79.955,3.227,10.851
17.1547,79.893,3.224,10.828
17.1648,79.818,3.218,10.806
17.1747,79.720,3.212,10.785
17.1848,79.576,3.210,10.766
17.1947,79.404,3.201,10.745
17.2048,79.279,3.192,10.725
17.2148,79.232,3.185,10.700
17.2248,79.203,3.175,10.677
17.2347,79.188,3.163,10.654
17.2447,79.231,3.155,10.631
17.2548,79.287,3.147,10.608
17.2647,79.247,3.140,10.592
17.2748,79.124,3.137,10.572
17.2847,78.988,3.133,10.549
17.2948,78.865,3.124,10.531
17.3048,78.742,3.116,10.511
17.3148,78.637,3.110,10.487
17.3248,78.573,3.104,10.462
17.3347,78.518,3.094,10.440
17.3447,78.446,3.093,10.416
17.3548,78.358,3.084,10.392
17.3648,78.282,3.081,10.371
17.3747,78.239,3.076,10.349
17.3848,78.204,3.076,10.324
17.3948,78.151,3.063,10.301
17.4047,78.069,3.061,10.282
17.4148,77.999,3.050,10.261
17.4247,77.939,3.039,10.241
17.4348,77.891,3.030,10.222
17.4447,77.858,3.024,10.199
17.4548,77.868,3.017,10.173
17.4648,77.913,3.010,10.152
17.4748,77.913,3.009,10.130
17.4847,77.856,2.999,10.112
17.4947,77.777,2.994,10.093
17.5048,77.671,2.989,10.077
17.5147,77.497,2.986,10.054
17.5248,77.317,2.979,10.036
17.5347,77.222,2.977,10.016
17.5448,77.224,2.972,9.996
17.5548,77.257,2.963,9.976
17.5648,77.322,2.959,9.960
17.5748,77.412,2.952,9.937
17.5847,77.441,2.948,9.916
17.5947,77.365,2.940,9.897
17.6048,77.245,2.934,9.871
17.6148,77.113,2.926,9.843
17.6247,76.986,2.917,9.823
17.6348,76.884,2.906,9.801
17.6448,76.798,2.901,9.780
17.6547,76.739,2.896,9.762
17.6648,76.708,2.892,9.742
17.6747,76.681,2.886,9.717
17.6848,76.642,2.881,9.695
17.6947,76.612,2.874,9.672
17.7048,76.561,2.869,9.653
17.7148,76.474,2.860,9.636
17.7248,76.328,2.857,9.620
17.7347,76.157,2.852,9.599
17.7447,75.980,2.843,9.581
17.7548,75.834,2.838,9.560
17.7647,75.717,2.829,9.537
17.7748,75.675,2.820,9.518
17.7847,75.708,2.810,9.497
17.7948,75.760,2.810,9.477
17.8048,75.769,2.801,9.458
17.8148,75.729,2.803,9.438
17.8248,75.621,2.797,9.418
17.8347,75.447,2.796,9.396
17.8447,75.241,2.787,9.376
17.8548,75.070,2.782,9.357
17.8648,74.965,2.774,9.338
17.8747,74.915,2.768,9.317
17.8848,74.879,2.762,9.298
17.8948,74.849,2.754,9.280
17.9047,74.817,2.749,9.263
17.9148,74.757,2.742,9.247
17.9247,74.636,2.737,9.227
17.9348,74.505,2.729,9.209
17.9447,74.401,2.724,9.188
17.9548,74.308,2.718,9.166
17.9648,74.215,2.712,9.146
17.9748,74.158,2.705,9.128
17.9847,74.149,2.700,9.110
17.9947,74.135,2.694,9.094
18.0048,74.081,2.690,9.075
18.0147,73.999,2.685,9.057
18.0248,73.927,2.683,9.040
18.0347,73.824,2.674,9.020
18.0448,73.701,2.668,9.001
18.0548,73.577,2.660,8.979
18.0648,73.453,2.652,8.957
18.0748,73.327,2.643,8.937
18.0847,73.201,2.642,8.923
18.0947,73.090,2.642,8.901
18.1048,73.003,2.637,8.884
18.1148,72.949,2.633,8.866
18.1247,72.905,2.627,8.846
18.1348,72.843,2.616,8.823
18.1448,72.764,2.605,8.804
18.1547,72.689,2.598,8.786
18.1648,72.607,2.587,8.767
18.1747,72.522,2.582,8.747
18.1848,72.461,2.575,8.727
18.1947,72.418,2.574,8.708
18.2048,72.371,2.567,8.686
18.2148,72.322,2.568,8.666
18.2248,72.263,2.563,8.648
18.2347,72.187,2.566,8.632
18.2447,72.096,2.561,8.614
18.2548,72.010,2.560,8.596
18.2647,71.932,2.554,8.581
18.2748,71.855,2.551,8.566
18.2847,71.790,2.538,8.550
18.2948,71.740,2.533,8.532
18.3048,71.682,2.526,8.516
18.3148,71.615,2.523,8.496
18.3248,71.562,2.517,8.474
18.3347,71.511,2.517,8.453
18.3447,71.446,2.509,8.431
18.3548,71.365,2.505,8.411
18.3648,71.300,2.498,8.396
18.3747,71.255,2.491,8.382
18.3848,71.205,2.481,8.367
18.3948,71.161,2.476,8.354
18.4047,71.130,2.468,8.337
18.4148,71.067,2.463,8.317
18.4247,70.948,2.459,8.297
18.4348,70.808,2.458,8.277
18.4447,70.680,2.452,8.258
18.4548,70.567,2.448,8.240
18.4648,70.473,2.440,8.226
18.4748,70.415,2.435,8.210
18.4847,70.393,2.427,8.194
18.4947,70.351,2.422,8.179
18.5048,70.261,2.415,8.163
18.5147,70.146,2.412,8.144
18.5248,70.024,2.409,8.126
18.5347,69.885,2.404,8.109
18.5448,69.747,2.398,8.090
18.5548,69.650,2.394,8.069
18.5648,69.612,2.392,8.051
18.5748,69.584,2.382,8.032
18.5847,69.525,2.378,8.014
18.5947,69.447,2.373,7.996
18.6048,69.354,2.367,7.983
18.6148,69.233,2.361,7.969
18.6247,69.103,2.356,7.954
18.6348,69.000,2.352,7.938
18.6448,68.926,2.345,7.922
18.6547,68.861,2.344,7.904
18.6648,68.792,2.335,7.884
18.6747,68.723,2.332,7.866
18.6848,68.650,2.327,7.847
18.6947,68.577,2.327,7.829
18.7048,68.537,2.319,7.812
18.7148,68.487,2.318,7.795
18.7248,68.403,2.313,7.777
18.7347,68.300,2.306,7.761
18.7447,68.188,2.299,7.745
18.7548,68.045,2.295,7.727
18.7647,67.874,2.287,7.710
18.7748,67.727,2.283,7.693
18.7847,67.626,2.282,7.680
18.7948,67.535,2.279,7.663
18.8048,67.420,2.276,7.646
18.8148,67.334,2.272,7.625
18.8248,67.249,2.270,7.609
18.8347,67.124,2.264,7.596
18.8447,66.981,2.259,7.582
18.8548,66.879,2.252,7.565
18.8648,66.803,2.245,7.555
18.8747,66.718,2.235,7.545
18.8848,66.633,2.228,7.525
18.8948,66.580,2.219,7.506
18.9047,66.501,2.217,7.490
18.9148,66.394,2.212,7.473
18.9247,66.295,2.210,7.450
18.9348,66.224,2.207,7.435
18.9447,66.150,2.206,7.421
18.9548,66.087,2.198,7.409
18.9648,66.034,2.193,7.393
18.9748,66.002,2.188,7.380
18.9847,65.959,2.184,7.367
18.9947,65.918,2.182,7.349
19.0048,65.906,2.179,7.329
19.0147,65.893,2.176,7.313
19.0248,65.891,2.172,7.299
19.0347,65.934,2.168,7.279
19.0448,65.967,2.161,7.260
19.0548,65.974,2.156,7.245
19.0648,65.988,2.153,7.230
19.0748,65.995,2.148,7.209
19.0847,65.952,2.141,7.196
19.0947,65.883,2.138,7.187
19.1048,65.820,2.134,7.178
19.1148,65.771,2.127,7.162
19.1247,65.731,2.118,7.153
19.1348,65.698,2.114,7.135
19.1448,65.681,2.106,7.114
19.1547,65.645,2.103,7.098
19.1648,65.552,2.098,7.084
19.1747,65.405,2.100,7.065
19.1848,65.274,2.095,7.048
19.1947,65.179,2.091,7.033
19.2048,65.126,2.082,7.018
19.2148,65.124,2.080,7.003
19.2248,65.159,2.074,6.990
19.2347,65.158,2.073,6.979
19.2447,65.107,2.070,6.967
19.2548,65.000,2.070,6.948
19.2647,64.860,2.064,6.925
19.2748,64.715,2.061,6.907
19.2847,64.600,2.054,6.890
19.2948,64.511,2.050,6.871
19.3048,64.476,2.046,6.859
19.3148,64.470,2.043,6.851
19.3248,64.446,2.037,6.839
19.3347,64.406,2.029,6.827
19.3447,64.356,2.022,6.814
19.3548,64.279,2.016,6.801
19.3648,64.209,2.014,6.784
19.3747,64.169,2.008,6.768
19.3848,64.146,2.008,6.756
19.3948,64.127,2.005,6.741
19.4047,64.101,2.005,6.721
19.4148,64.075,1.998,6.709
19.4247,64.050,1.999,6.696
19.4348,64.007,1.993,6.679
19.4447,63.961,1.990,6.664
19.4548,63.908,1.980,6.652
19.4648,63.807,1.979,6.637
19.4748,63.671,1.969,6.617
19.4847,63.532,1.966,6.600
19.4947,63.381,1.963,6.585
19.5048,63.249,1.958,6.568
19.5147,63.179,1.950,6.555
19.5248,63.162,1.948,6.541
19.5347,63.176,1.940,6.529
19.5448,63.200,1.936,6.513
19.5548,63.199,1.933,6.500
19.5648,63.144,1.931,6.487
19.5748,63.038,1.925,6.476
19.5847,62.901,1.921,6.460
19.5947,62.788,1.917,6.447
19.6048,62.725,1.916,6.434
19.6148,62.708,1.912,6.419
19.6247,62.706,1.911,6.404
19.6348,62.727,1.910,6.393
19.6448,62.729,1.905,6.379
19.6547,62.686,1.899,6.362
19.6648,62.603,1.895,6.347
19.6747,62.524,1.892,6.337
19.6848,62.450,1.890,6.325
19.6947,62.377,1.890,6.314
19.7048,62.325,1.886,6.298
19.7148,62.318,1.881,6.284
19.7248,62.310,1.874,6.268
19.7347,62.281,1.865,6.252
19.7447,62.253,1.859,6.233
19.7548,62.237,1.853,6.227
19.7647,62.198,1.850,6.216
19.7748,62.129,1.843,6.203
19.7847,62.085,1.844,6.190
19.7948,62.070,1.840,6.179
19.8048,62.024,1.839,6.160
19.8148,61.972,1.835,6.146
19.8248,61.959,1.837,6.134
19.8347,61.948,1.831,6.120
19.8447,61.906,1.828,6.108
19.8548,61.882,1.823,6.100
19.8648,61.879,1.818,6.090
19.8747,61.882,1.815,6.073
19.8848,61.875,1.814,6.061
19.8948,61.868,1.810,6.049
19.9047,61.868,1.807,6.032
19.9148,61.859,1.807,6.016
19.9247,61.818,1.801,6.003
19.9348,61.768,1.797,5.986
19.9447,61.726,1.794,5.968
19.9548,61.686,1.788,5.953
19.9648,61.643,1.784,5.939
19.9748,61.597,1.777,5.925
19.9847,61.561,1.771,5.909
19.9947,61.511,1.764,5.898
20.0048,61.444,1.761,5.889
20.0147,61.380,1.753,5.878
20.0248,61.347,1.751,5.869
20.0347,61.320,1.747,5.859
20.0448,61.304,1.741,5.846
20.0548,61.304,1.737,5.831
20.0648,61.302,1.737,5.819
20.0748,61.281,1.734,5.808
20.0847,61.236,1.731,5.796
20.0947,61.206,1.732,5.781
20.1048,61.196,1.728,5.767
20.1148,61.193,1.720,5.752
20.1247,61.190,1.715,5.737
20.1348,61.186,1.711,5.723
20.1448,61.141,1.706,5.711
20.1547,61.052,1.704,5.701
20.1648,60.934,1.705,5.688
20.1747,60.816,1.702,5.672
20.1848,60.714,1.701,5.662
20.1947,60.645,1.697,5.651
20.2048,60.607,1.692,5.641
20.2148,60.593,1.686,5.631
20.2248,60.579,1.683,5.623
20.2347,60.556,1.680,5.609
20.2447,60.515,1.676,5.597
20.2548,60.439,1.672,5.580
20.2647,60.328,1.670,5.565
20.2748,60.211,1.668,5.552
20.2847,60.119,1.665,5.542
20.2948,60.036,1.666,5.530
20.3048,59.955,1.666,5.518
20.3148,59.900,1.663,5.508
20.3248,59.872,1.657,5.497
20.3347,59.816,1.650,5.485
20.3447,59.747,1.644,5.472
20.3548,59.718,1.641,5.464
20.3648,59.704,1.641,5.451
20.3747,59.648,1.644,5.438
20.3848,59.585,1.643,5.424
20.3948,59.560,1.638,5.412
20.4047,59.543,1.635,5.396
20.4148,59.504,1.629,5.384
20.4247,59.488,1.620,5.373
20.4348,59.514,1.617,5.359
20.4447,59.505,1.614,5.349
20.4548,59.452,1.611,5.338
20.4648,59.419,1.611,5.327
20.4748,59.407,1.610,5.315
20.4847,59.382,1.608,5.305
20.4947,59.342,1.606,5.292
20.5048,59.311,1.604,5.282
20.5147,59.270,1.601,5.273
20.5248,59.199,1.595,5.262
20.5347,59.109,1.592,5.252
20.5448,59.044,1.590,5.242
20.5548,58.998,1.588,5.230
20.5648,58.952,1.581,5.217
20.5748,58.911,1.582,5.203
20.5847,58.889,1.576,5.189
20.5947,58.862,1.570,5.177
20.6048,58.811,1.566,5.164
20.6148,58.756,1.566,5.154
20.6247,58.725,1.560,5.145
20.6348,58.704,1.561,5.137
20.6448,58.676,1.558,5.130
20.6547,58.659,1.558,5.122
20.6648,58.639,1.548,5.109
20.6747,58.577,1.545,5.099
20.6848,58.472,1.539,5.086
20.6947,58.374,1.542,5.070
20.7048,58.291,1.537,5.061
20.7148,58.231,1.539,5.052
20.7248,58.204,1.538,5.038
20.7347,58.214,1.539,5.024
20.7447,58.221,1.530,5.011
20.7548,58.178,1.528,4.996
20.7647,58.109,1.524,4.981
20.7748,58.049,1.522,4.970
20.7847,57.986,1.520,4.955
20.7948,57.920,1.522,4.947
20.8048,57.913,1.520,4.937
20.8148,57.926,1.519,4.926
20.8248,57.896,1.514,4.919
20.8347,57.826,1.512,4.912
20.8447,57.737,1.507,4.902
20.8548,57.631,1.506,4.893
20.8648,57.495,1.503,4.885
20.8747,57.371,1.504,4.872
20.8848,57.298,1.498,4.866
20.8948,57.257,1.497,4.855
20.9047,57.209,1.493,4.839
20.9148,57.185,1.492,4.827
20.9247,57.169,1.486,4.814
20.9348,57.111,1.489,4.801
20.9447,57.035,1.487,4.792
20.9548,56.978,1.484,4.784
20.9648,56.942,1.481,4.772
20.9748,56.900,1.482,4.762
20.9847,56.855,1.474,4.748
20.9947,56.827,1.471,4.735
21.0048,56.792,1.471,4.725
21.0147,56.716,1.469,4.719
21.0248,56.655,1.466,4.711
21.0347,56.643,1.466,4.707
21.0448,56.635,1.467,4.696
21.0548,56.616,1.463,4.683
21.0648,56.619,1.460,4.671
21.0748,56.620,1.458,4.661
21.0847,56.588,1.455,4.647
21.0947,56.535,1.450,4.641
21.1048,56.483,1.445,4.632
21.1148,56.424,1.444,4.621
21.1247,56.343,1.439,4.612
21.1348,56.283,1.437,4.601
21.1448,56.277,1.435,4.587
21.1547,56.289,1.436,4.575
21.1648,56.306,1.437,4.564
21.1747,56.338,1.439,4.549
21.1848,56.352,1.436,4.541
21.1947,56.314,1.436,4.530
21.2048,56.228,1.431,4.521
21.2148,56.132,1.426,4.510
21.2248,56.059,1.419,4.502
21.2347,56.008,1.422,4.488
21.2447,55.979,1.415,4.474
21.2548,55.984,1.414,4.468
21.2647,55.995,1.412,4.460
21.2748,55.969,1.412,4.450
21.2847,55.916,1.409,4.445
21.2948,55.859,1.410,4.445
21.3048,55.820,1.408,4.436
21.3148,55.797,1.408,4.427
21.3248,55.782,1.408,4.416
21.3347,55.788,1.406,4.404
21.3447,55.788,1.403,4.391
21.3548,55.758,1.401,4.377
21.3648,55.721,1.397,4.362
21.3747,55.702,1.395,4.352
21.3848,55.682,1.388,4.343
21.3948,55.664,1.386,4.332
21.4047,55.646,1.384,4.323
21.4148,55.613,1.383,4.321
21.4247,55.560,1.378,4.314
21.4348,55.482,1.379,4.305
21.4447,55.410,1.377,4.298
21.4548,55.355,1.376,4.288
21.4648,55.311,1.374,4.273
21.4748,55.280,1.371,4.263
21.4847,55.281,1.367,4.254
21.4947,55.268,1.366,4.244
21.5048,55.230,1.364,4.235
21.5147,55.163,1.359,4.226
21.5248,55.074,1.361,4.214
21.5347,54.970,1.360,4.201
21.5448,54.878,1.359,4.195
21.5548,54.809,1.356,4.188
21.5648,54.789,1.359,4.178
21.5748,54.773,1.355,4.173
21.5847,54.737,1.353,4.166
21.5947,54.690,1.349,4.152
21.6048,54.619,1.348,4.137
21.6148,54.498,1.346,4.127
21.6247,54.388,1.352,4.115
21.6348,54.313,1.349,4.104
21.6448,54.255,1.348,4.095
21.6547,54.196,1.343,4.092
21.6648,54.160,1.341,4.086
21.6747,54.145,1.335,4.078
21.6848,54.115,1.336,4.069
21.6947,54.063,1.336,4.060
21.7048,54.033,1.336,4.049
21.7148,54.017,1.330,4.035
21.7248,53.963,1.327,4.026
21.7347,53.907,1.321,4.020
21.7447,53.889,1.319,4.011
21.7548,53.881,1.316,4.000
21.7647,53.865,1.318,3.993
21.7748,53.870,1.317,3.985
21.7847,53.875,1.319,3.977
21.7948,53.845,1.314,3.970
21.8048,53.776,1.316,3.961
21.8148,53.717,1.312,3.954
21.8248,53.675,1.313,3.941
21.8347,53.637,1.311,3.926
21.8447,53.608,1.311,3.915
21.8548,53.608,1.308,3.905
21.8648,53.602,1.311,3.897
21.8747,53.560,1.308,3.889
21.8848,53.505,1.311,3.885
21.8948,53.467,1.313,3.876
21.9047,53.435,1.313,3.870
21.9148,53.406,1.307,3.856
21.9247,53.419,1.306,3.845
21.9348,53.467,1.300,3.838
21.9447,53.505,1.299,3.831
21.9548,53.524,1.297,3.825
21.9648,53.537,1.298,3.817
21.9748,53.528,1.294,3.812
21.9847,53.504,1.292,3.801
21.9947,53.471,1.287,3.793
22.0048,53.437,1.285,3.781
22.0147,53.388,1.283,3.777
22.0248,53.308,1.280,3.772
22.0347,53.214,1.277,3.764
22.0448,53.140,1.280,3.754
22.0548,53.089,1.279,3.746
22.0648,53.079,1.276,3.734
22.0748,53.118,1.277,3.721
22.0847,53.171,1.277,3.714
22.0947,53.188,1.270,3.704
22.1048,53.139,1.268,3.693
22.1148,53.069,1.269,3.685
22.1247,53.015,1.265,3.673
22.1348,52.968,1.266,3.662
22.1448,52.945,1.266,3.653
22.1547,53.006,1.264,3.647
22.1648,53.095,1.259,3.641
22.1747,53.136,1.261,3.638
22.1848,53.140,1.259,3.631
22.1947,53.122,1.257,3.625
22.2048,53.068,1.256,3.618
22.2148,52.973,1.255,3.610
22.2248,52.851,1.253,3.601
22.2347,52.754,1.251,3.593
22.2447,52.692,1.251,3.584
22.2548,52.648,1.251,3.574
22.2647,52.635,1.252,3.560
22.2748,52.661,1.250,3.550
22.2847,52.680,1.253,3.544
22.2948,52.677,1.251,3.539
22.3048,52.660,1.253,3.533
22.3148,52.622,1.251,3.529
22.3248,52.552,1.253,3.528
22.3347,52.474,1.248,3.518
22.3447,52.431,1.248,3.507
22.3548,52.406,1.242,3.498
22.3648,52.386,1.241,3.487
22.3747,52.400,1.235,3.473
22.3848,52.434,1.237,3.465
22.3948,52.443,1.232,3.455
22.4047,52.429,1.232,3.447
22.4148,52.411,1.230,3.444
22.4247,52.399,1.230,3.436
22.4348,52.392,1.225,3.429
22.4447,52.376,1.228,3.421
22.4548,52.356,1.224,3.412
22.4648,52.343,1.223,3.403
22.4748,52.309,1.219,3.396
22.4847,52.274,1.222,3.388
22.4947,52.281,1.217,3.382
22.5048,52.312,1.218,3.374
22.5147,52.334,1.215,3.362
22.5248,52.363,1.217,3.354
22.5347,52.377,1.212,3.346
22.5448,52.340,1.214,3.337
22.5548,52.274,1.216,3.333
22.5648,52.223,1.216,3.330
22.5748,52.194,1.212,3.326
22.5847,52.182,1.210,3.319
22.5947,52.205,1.205,3.312
22.6048,52.250,1.201,3.303
22.6148,52.273,1.202,3.290
22.6247,52.254,1.203,3.280
22.6348,52.208,1.202,3.270
22.6448,52.129,1.202,3.263
22.6547,52.024,1.202,3.256
22.6648,51.931,1.202,3.252
22.6747,51.874,1.200,3.246
22.6848,51.847,1.198,3.238
22.6947,51.776,1.198,3.229
22.7048,51.568,1.197,3.221
22.7148,51.197,1.191,3.210
22.7248,50.723,1.191,3.203
22.7347,50.199,1.186,3.200
22.7447,49.719,1.185,3.194
22.7548,49.394,1.186,3.185
22.7647,49.249,1.186,3.180
22.7748,49.203,1.187,3.169
22.7847,49.130,1.194,3.162
22.7948,48.936,1.192,3.150
22.8048,48.677,1.189,3.144
22.8148,48.343,1.188,3.140
22.8248,47.963,1.187,3.137
22.8347,47.603,1.188,3.132
22.8447,47.329,1.186,3.130
22.8548,47.110,1.185,3.125
22.8648,46.935,1.184,3.120
22.8747,46.792,1.181,3.114
22.8848,46.696,1.173,3.101
22.8948,46.677,1.174,3.090
22.9047,46.663,1.172,3.085
22.9148,46.504,1.173,3.073
22.9247,46.184,1.171,3.064
22.9348,45.780,1.174,3.062
22.9447,45.346,1.172,3.056
22.9548,44.938,1.174,3.046
22.9648,44.705,1.169,3.041
22.9748,44.641,1.170,3.033
22.9847,44.601,1.168,3.022
22.9947,44.514,1.170,3.017
23.0048,44.385,1.166,3.009
23.0147,44.211,1.166,3.000
23.0248,44.013,1.164,2.992
23.0347,43.836,1.165,2.983
23.0448,43.651,1.161,2.974
23.0548,43.434,1.161,2.969
23.0648,43.216,1.158,2.961
23.0748,43.031,1.160,2.961
23.0847,42.896,1.158,2.957
23.0947,42.833,1.160,2.952
23.1048,42.821,1.161,2.938
23.1148,42.775,1.163,2.926
23.1247,42.662,1.160,2.915
23.1348,42.525,1.157,2.905
23.1448,42.348,1.152,2.895
23.1547,42.135,1.153,2.892
23.1648,41.977,1.149,2.896
23.1747,41.875,1.149,2.891
23.1848,41.774,1.149,2.883
23.1947,41.706,1.152,2.880
23.2048,41.621,1.151,2.878
23.2148,41.407,1.154,2.868
23.2248,41.145,1.155,2.862
23.2347,40.847,1.154,2.857
23.2447,40.519,1.151,2.851
23.2548,40.221,1.147,2.841
23.2647,40.071,1.146,2.837
23.2748,40.019,1.143,2.826
23.2847,40.022,1.141,2.818
23.2948,40.046,1.141,2.809
23.3048,40.123,1.142,2.803
23.3148,40.213,1.137,2.795
23.3248,40.277,1.136,2.790
23.3347,40.341,1.137,2.785
23.3447,40.393,1.140,2.783
23.3548,40.409,1.138,2.780
23.3648,40.379,1.142,2.774
23.3747,40.321,1.138,2.770
23.3848,40.290,1.138,2.765
23.3948,40.292,1.134,2.756
23.4047,40.309,1.135,2.748
23.4148,40.365,1.132,2.741
23.4247,40.450,1.133,2.734
23.4348,40.497,1.132,2.728
23.4447,40.520,1.134,2.723
23.4548,40.538,1.131,2.713
23.4648,40.534,1.131,2.704
23.4748,40.503,1.130,2.698
23.4847,40.470,1.127,2.691
23.4947,40.434,1.125,2.684
23.5048,40.405,1.124,2.678
23.5147,40.389,1.124,2.674
23.5248,40.391,1.122,2.665
23.5347,40.401,1.123,2.653
23.5448,40.408,1.120,2.646
23.5548,40.409,1.121,2.643
23.5648,40.410,1.119,2.636
23.5748,40.413,1.123,2.631
23.5847,40.407,1.122,2.628
23.5947,40.402,1.123,2.619
23.6048,40.389,1.122,2.612
23.6148,40.367,1.125,2.606
23.6247,40.354,1.120,2.604
23.6348,40.367,1.122,2.601
23.6448,40.381,1.118,2.597
23.6547,40.377,1.122,2.594
23.6648,40.372,1.118,2.590
23.6747,40.375,1.119,2.580
23.6848,40.385,1.115,2.573
23.6947,40.399,1.119,2.567
23.7048,40.450,1.113,2.560
23.7148,40.513,1.116,2.548
23.7248,40.519,1.110,2.539
23.7347,40.457,1.113,2.530
23.7447,40.396,1.111,2.524
23.7548,40.345,1.113,2.517
23.7647,40.296,1.110,2.511
23.7748,40.266,1.115,2.509
23.7847,40.274,1.112,2.505
23.7948,40.304,1.114,2.500
23.8048,40.351,1.110,2.495
23.8148,40.391,1.112,2.495
23.8248,40.435,1.108,2.489
23.8347,40.483,1.108,2.481
23.8447,40.530,1.104,2.477
23.8548,40.538,1.106,2.471
23.8648,40.522,1.104,2.460
23.8747,40.517,1.107,2.455
23.8848,40.526,1.105,2.451
23.8948,40.520,1.104,2.442
23.9047,40.517,1.103,2.433
23.9148,40.534,1.101,2.429
23.9247,40.593,1.100,2.425
23.9348,40.647,1.099,2.422
23.9447,40.686,1.096,2.418
23.9548,40.728,1.095,2.415
23.9648,40.743,1.097,2.407
23.9748,40.703,1.093,2.398
23.9847,40.677,1.098,2.392
23.9947,40.685,1.102,2.379
24.0048,40.728,1.100,2.375
24.0147,40.795,1.097,2.377
24.0248,40.867,1.098,2.373
24.0347,40.902,1.094,2.362
24.0448,40.905,1.093,2.361
24.0548,40.860,1.093,2.351
24.0648,40.801,1.095,2.339
24.0748,40.776,1.094,2.331
24.0847,40.779,1.094,2.331
24.0947,40.799,1.092,2.328
24.1048,40.832,1.092,2.326
24.1148,40.853,1.090,2.322
24.1247,40.829,1.091,2.319
24.1348,40.810,1.090,2.309
24.1448,40.784,1.090,2.301
24.1547,40.759,1.088,2.293
24.1648,40.777,1.087,2.286
24.1747,40.814,1.087,2.281
24.1848,40.818,1.084,2.280
24.1947,40.803,1.083,2.275
24.2048,40.783,1.086,2.267
24.2148,40.749,1.086,2.263
24.2248,40.742,1.083,2.254
24.2347,40.759,1.086,2.246
24.2447,40.775,1.085,2.241
24.2548,40.793,1.080,2.240
24.2647,40.793,1.079,2.237
24.2748,40.745,1.078,2.236
24.2847,40.681,1.076,2.233
24.2948,40.644,1.070,2.228
24.3048,40.629,1.076,2.224
24.3148,40.615,1.076,2.217
24.3248,40.629,1.078,2.207
24.3347,40.650,1.075,2.199
24.3447,40.658,1.080,2.191
24.3548,40.633,1.075,2.183
24.3648,40.597,1.076,2.178
24.3747,40.563,1.074,2.179
24.3848,40.532,1.076,2.173
24.3948,40.502,1.074,2.172
24.4047,40.482,1.073,2.167
24.4148,40.479,1.073,2.159
24.4247,40.459,1.071,2.150
24.4348,40.428,1.071,2.144
24.4447,40.396,1.070,2.136
24.4548,40.360,1.070,2.133
24.4648,40.330,1.068,2.130
24.4748,40.310,1.069,2.127
24.4847,40.263,1.068,2.125
24.4947,40.203,1.068,2.119
24.5048,40.163,1.068,2.109
24.5147,40.092,1.068,2.102
24.5248,39.982,1.068,2.095
24.5347,39.900,1.068,2.089
24.5448,39.836,1.067,2.083
24.5548,39.748,1.069,2.074
24.5648,39.656,1.070,2.069
24.5748,39.589,1.071,2.065
24.5847,39.550,1.071,2.061
24.5947,39.532,1.073,2.056
