time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
0.0000,0.000,4.629,57.431
0.0047,4.170,4.629,57.431
0.0147,13.811,6.915,56.821
0.0247,33.751,9.724,56.056
0.0347,61.936,12.967,55.118
0.0447,101.646,16.535,54.032
0.0547,149.850,20.271,52.913
0.0647,206.979,24.287,51.825
0.0747,272.566,28.333,50.764
0.0847,340.724,31.660,49.850
0.0947,413.255,34.029,49.125
0.1047,478.802,35.578,48.534
0.1147,529.018,36.051,48.108
0.1247,557.007,35.988,47.850
0.1347,573.809,35.761,47.707
0.1447,574.916,35.293,47.628
0.1547,569.327,34.739,47.608
0.1647,558.915,34.254,47.567
0.1747,548.323,33.508,47.493
0.1847,537.536,32.935,47.399
0.1947,524.704,32.588,47.297
0.2047,513.938,32.141,47.195
0.2147,505.762,31.930,47.100
0.2247,497.843,31.747,47.028
0.2347,492.422,31.493,46.974
0.2447,488.910,31.156,46.917
0.2547,484.797,30.965,46.825
0.2647,480.615,30.702,46.654
0.2747,477.738,30.259,46.395
0.2847,473.657,29.725,46.071
0.2947,466.301,29.477,45.709
0.3047,458.469,29.270,45.358
0.3147,453.685,29.103,45.077
0.3247,450.272,29.039,44.884
0.3347,446.991,29.072,44.768
0.3447,445.864,29.242,44.708
0.3547,445.688,29.333,44.672
0.3647,447.165,29.414,44.648
0.3747,449.327,29.384,44.625
0.3847,450.307,29.459,44.596
0.3947,450.159,29.378,44.571
0.4047,450.250,29.242,44.537
0.4147,449.041,29.200,44.503
0.4247,446.601,29.136,44.464
0.4347,445.597,28.952,44.420
0.4447,444.455,28.897,44.366
0.4547,442.296,29.092,44.313
0.4647,441.099,28.843,44.257
0.4747,440.693,28.885,44.206
0.4847,436.907,29.279,44.160
0.4947,435.928,29.156,44.117
0.5047,437.891,28.741,44.082
0.5147,436.508,28.599,44.050
0.5247,433.252,28.474,44.014
0.5347,432.468,28.373,43.975
0.5447,431.035,28.391,43.940
0.5547,430.482,28.709,43.902
0.5647,432.205,29.030,43.866
0.5747,435.571,29.181,43.837
0.5847,439.814,29.231,43.816
0.5947,443.235,29.226,43.794
0.6047,445.140,29.244,43.780
0.6147,443.873,29.353,43.770
0.6247,443.311,29.231,43.767
0.6347,443.296,28.861,43.767
0.6447,441.787,28.958,43.772
0.6547,438.084,29.090,43.781
0.6647,438.940,28.879,43.786
0.6747,441.332,29.296,43.797
0.6847,442.641,29.505,43.810
0.6947,447.860,29.543,43.819
0.7047,451.746,29.622,43.830
0.7147,453.502,29.642,43.847
0.7247,453.761,29.289,43.861
0.7347,452.189,29.114,43.880
0.7447,445.846,29.237,43.901
0.7547,441.305,29.272,43.914
0.7647,439.998,29.328,43.931
0.7747,441.075,29.822,43.949
0.7847,444.113,30.130,43.961
0.7947,451.871,29.927,43.979
0.8047,458.062,29.607,44.001
0.8147,458.910,29.566,44.015
0.8247,456.643,29.398,44.028
0.8347,453.873,29.731,44.036
0.8447,451.106,29.966,44.040
0.8547,453.009,30.112,44.049
0.8647,457.649,30.256,44.065
0.8747,459.544,30.152,44.076
0.8847,461.273,29.611,44.083
0.8947,460.733,29.482,44.090
0.9047,456.229,29.626,44.088
0.9147,452.183,29.866,44.082
0.9247,453.532,29.778,44.076
0.9347,456.472,30.323,44.076
0.9447,455.967,30.494,44.079
0.9547,459.399,30.188,44.084
0.9647,462.920,29.875,44.087
0.9747,460.159,30.423,44.088
0.9847,457.278,30.073,44.086
0.9947,461.669,30.094,44.083
1.0047,462.680,30.488,44.082
1.0147,462.762,30.359,44.084
1.0247,466.676,30.024,44.083
1.0347,465.819,30.419,44.083
1.0447,463.384,30.295,44.077
1.0547,464.039,29.967,44.064
1.0647,463.529,30.136,44.054
1.0747,460.929,30.140,44.046
1.0847,462.651,29.650,44.035
1.0947,462.996,29.554,44.024
1.1047,459.785,29.518,44.007
1.1147,457.380,29.417,43.988
1.1247,456.149,29.452,43.968
1.1347,454.411,29.875,43.954
1.1447,454.586,29.882,43.941
1.1547,458.154,29.948,43.940
1.1647,457.633,30.404,43.939
1.1747,458.103,30.242,43.937
1.1847,462.095,29.874,43.931
1.1947,461.710,30.269,43.930
1.2047,458.490,30.120,43.921
1.2147,462.604,29.874,43.912
1.2247,462.021,30.089,43.905
1.2347,459.183,29.896,43.892
1.2447,460.386,29.811,43.876
1.2547,460.067,30.009,43.868
1.2647,460.456,29.716,43.859
1.2747,462.129,29.886,43.848
1.2847,459.433,29.954,43.845
1.2947,460.028,29.654,43.843
1.3047,459.107,29.677,43.834
1.3147,454.320,30.175,43.822
1.3247,455.943,29.697,43.814
1.3347,461.340,29.987,43.802
1.3447,459.262,30.021,43.793
1.3547,460.393,30.035,43.786
1.3647,462.323,29.849,43.779
1.3747,460.439,30.008,43.778
1.3847,458.321,30.132,43.773
1.3947,459.021,29.868,43.772
1.4047,461.237,29.922,43.765
1.4147,459.047,29.891,43.763
1.4247,459.706,30.190,43.752
1.4347,462.000,29.785,43.750
1.4447,463.006,29.871,43.741
1.4547,459.293,29.957,43.739
1.4647,460.023,29.998,43.733
1.4747,460.665,29.828,43.734
1.4847,459.521,29.916,43.725
1.4947,459.435,30.073,43.720
1.5047,461.769,29.940,43.717
1.5147,464.899,29.704,43.715
1.5247,463.832,29.766,43.711
1.5347,460.700,29.927,43.711
1.5447,461.397,29.823,43.714
1.5547,463.283,29.890,43.711
1.5647,462.112,30.145,43.710
1.5747,462.744,30.121,43.711
1.5847,468.745,29.747,43.711
1.5947,466.474,30.144,43.706
1.6047,462.652,30.103,43.704
1.6147,465.254,29.787,43.707
1.6247,466.010,29.751,43.703
1.6347,460.641,30.171,43.693
1.6447,462.079,29.814,43.685
1.6547,466.692,29.706,43.678
1.6647,463.962,30.011,43.669
1.6747,462.656,30.040,43.661
1.6847,466.709,29.631,43.659
1.6947,466.349,29.826,43.659
1.7047,463.001,30.093,43.654
1.7147,464.042,29.848,43.650
1.7247,467.758,29.660,43.649
1.7347,465.520,29.892,43.646
1.7447,465.390,29.943,43.641
1.7548,467.080,29.886,43.640
1.7647,468.233,29.829,43.632
1.7747,466.209,29.936,43.625
1.7847,465.251,29.928,43.618
1.7947,463.432,29.881,43.611
1.8047,463.065,29.639,43.603
1.8147,461.009,29.770,43.595
1.8247,459.663,29.688,43.584
1.8347,460.150,29.635,43.577
1.8447,462.102,29.592,43.574
1.8547,459.924,29.687,43.565
1.8648,459.792,29.689,43.563
1.8747,458.593,29.845,43.561
1.8847,458.785,29.783,43.554
1.8947,458.271,29.818,43.548
1.9047,459.777,29.717,43.548
1.9147,460.931,29.798,43.541
1.9247,461.201,29.685,43.533
1.9347,461.251,29.871,43.532
1.9447,461.101,29.646,43.528
1.9547,460.604,29.722,43.522
1.9647,460.085,29.652,43.519
1.9747,458.171,29.623,43.518
1.9847,458.860,29.607,43.514
1.9947,458.249,29.723,43.504
2.0048,459.282,29.685,43.498
2.0147,460.346,29.743,43.494
2.0248,461.897,29.726,43.488
2.0347,463.151,29.675,43.480
2.0447,463.780,29.846,43.476
2.0547,463.163,29.744,43.472
2.0647,464.250,29.809,43.465
2.0747,464.920,29.855,43.458
2.0847,463.325,29.750,43.452
2.0947,465.060,29.598,43.445
2.1048,464.331,29.672,43.437
2.1147,462.622,29.672,43.425
2.1247,463.255,29.712,43.414
2.1347,464.325,29.767,43.410
2.1447,463.898,29.785,43.405
2.1547,465.247,29.822,43.400
2.1647,465.300,29.758,43.398
2.1747,464.975,29.675,43.395
2.1847,464.528,29.674,43.387
2.1947,463.595,29.682,43.377
2.2047,462.574,29.651,43.372
2.2147,462.484,29.706,43.365
2.2247,462.702,29.766,43.359
2.2347,463.099,29.765,43.352
2.2447,463.823,29.761,43.347
2.2548,464.313,29.787,43.338
2.2647,464.402,29.757,43.330
2.2748,464.787,29.737,43.326
2.2847,465.141,29.787,43.323
2.2947,465.469,29.782,43.318
2.3047,466.329,29.759,43.310
2.3147,466.998,29.775,43.298
2.3247,466.527,29.695,43.284
2.3347,466.153,29.676,43.275
2.3447,465.303,29.717,43.266
2.3548,464.389,29.720,43.261
2.3647,464.342,29.660,43.259
2.3747,464.146,29.663,43.261
2.3847,463.474,29.579,43.254
2.3947,462.746,29.525,43.246
2.4047,462.096,29.516,43.238
2.4147,461.252,29.532,43.227
2.4247,460.784,29.607,43.218
2.4347,461.109,29.637,43.212
2.4447,462.037,29.633,43.210
2.4547,462.829,29.557,43.202
2.4647,463.025,29.500,43.196
2.4747,462.414,29.423,43.185
2.4847,461.592,29.401,43.171
2.4947,461.207,29.356,43.160
2.5048,460.875,29.411,43.148
2.5147,460.371,29.410,43.137
2.5248,460.273,29.377,43.126
2.5347,460.038,29.353,43.121
2.5447,459.317,29.416,43.114
2.5547,458.704,29.306,43.106
2.5647,458.402,29.287,43.101
2.5747,457.616,29.227,43.097
2.5847,456.834,29.225,43.085
2.5947,456.005,29.235,43.069
2.6048,455.111,29.276,43.059
2.6147,455.603,29.203,43.051
2.6247,455.997,29.214,43.039
2.6347,455.736,29.177,43.029
2.6447,455.842,29.010,43.022
2.6547,455.620,28.995,43.017
2.6647,453.569,29.013,43.006
2.6747,452.457,28.989,42.997
2.6847,452.449,29.022,42.990
2.6947,452.274,29.101,42.983
2.7047,452.829,29.060,42.972
2.7147,454.034,29.032,42.965
2.7247,454.426,29.005,42.953
2.7347,454.149,28.886,42.946
2.7447,453.665,28.751,42.936
2.7548,452.400,28.689,42.925
2.7647,450.505,28.709,42.913
2.7748,449.688,28.701,42.901
2.7847,449.781,28.699,42.885
2.7947,449.744,28.705,42.872
2.8047,449.263,28.679,42.865
2.8147,448.982,28.567,42.859
2.8247,447.982,28.376,42.855
2.8347,445.963,28.213,42.851
2.8447,443.241,28.102,42.841
2.8548,440.940,27.940,42.828
2.8647,439.320,27.800,42.819
2.8747,437.765,27.790,42.809
2.8847,436.567,27.799,42.796
2.8947,436.497,27.731,42.788
2.9047,436.391,27.602,42.782
2.9147,435.307,27.505,42.770
2.9247,433.457,27.439,42.762
2.9347,431.763,27.391,42.754
2.9447,430.206,27.409,42.747
2.9547,429.163,27.439,42.738
2.9647,428.838,27.508,42.731
2.9747,429.045,27.490,42.719
2.9847,429.393,27.488,42.712
2.9947,429.632,27.425,42.701
3.0048,429.576,27.386,42.691
3.0147,429.037,27.325,42.683
3.0248,428.317,27.281,42.679
3.0347,427.747,27.190,42.672
3.0447,427.036,27.087,42.666
3.0547,426.171,27.062,42.658
3.0647,425.505,27.033,42.647
3.0747,425.438,27.030,42.639
3.0847,425.501,27.022,42.636
3.0947,425.547,27.014,42.630
3.1048,425.463,26.970,42.622
3.1147,425.256,26.936,42.616
3.1247,424.929,26.879,42.603
3.1347,424.424,26.728,42.586
3.1447,423.827,26.592,42.575
3.1547,423.090,26.520,42.562
3.1647,422.405,26.406,42.550
3.1747,421.746,26.319,42.543
3.1847,420.932,26.305,42.535
3.1947,420.070,26.352,42.527
3.2047,419.349,26.333,42.520
3.2147,418.712,26.355,42.511
3.2248,417.978,26.360,42.503
3.2347,417.261,26.410,42.494
3.2447,416.880,26.407,42.485
3.2548,416.852,26.449,42.479
3.2647,416.887,26.492,42.472
3.2747,417.036,26.464,42.466
3.2847,417.418,26.440,42.455
3.2947,417.522,26.426,42.448
3.3047,417.232,26.405,42.439
3.3148,416.914,26.379,42.433
3.3247,416.705,26.424,42.420
3.3347,416.594,26.443,42.412
3.3447,416.611,26.465,42.400
3.3548,416.820,26.457,42.393
3.3647,416.982,26.498,42.384
3.3747,417.139,26.525,42.375
3.3847,417.332,26.492,42.365
3.3947,417.441,26.493,42.358
3.4047,417.347,26.503,42.343
3.4148,417.389,26.434,42.326
3.4247,417.297,26.438,42.315
3.4347,416.963,26.464,42.300
3.4447,416.857,26.461,42.289
3.4547,417.052,26.448,42.278
3.4647,417.145,26.471,42.270
3.4748,417.260,26.427,42.261
3.4847,417.436,26.407,42.256
3.4947,417.367,26.403,42.245
3.5048,416.988,26.408,42.236
3.5147,416.625,26.431,42.229
3.5247,416.356,26.403,42.222
3.5347,416.218,26.402,42.217
3.5447,416.050,26.365,42.212
3.5547,415.907,26.315,42.204
3.5648,415.745,26.247,42.195
3.5747,415.457,26.252,42.188
3.5847,415.080,26.216,42.177
3.5947,414.797,26.187,42.166
3.6048,414.535,26.193,42.158
3.6147,414.220,26.206,42.146
3.6247,414.095,26.193,42.134
3.6347,414.108,26.201,42.123
3.6447,414.161,26.198,42.115
3.6547,414.228,26.215,42.104
3.6648,414.314,26.245,42.099
3.6747,414.445,26.228,42.090
3.6847,414.479,26.215,42.081
3.6947,414.361,26.215,42.073
3.7047,414.216,26.162,42.069
3.7147,414.133,26.096,42.060
3.7248,413.909,26.051,42.049
3.7347,413.587,26.054,42.039
3.7447,413.278,26.050,42.024
3.7548,413.223,26.029,42.009
3.7647,413.198,26.017,41.997
3.7747,413.061,26.017,41.988
3.7847,412.956,25.949,41.977
3.7947,412.848,25.911,41.973
3.8047,412.381,25.880,41.971
3.8148,411.914,25.866,41.964
3.8247,411.611,25.892,41.950
3.8347,411.376,25.917,41.940
3.8447,411.302,25.908,41.920
3.8548,411.427,25.929,41.898
3.8647,411.473,25.937,41.880
3.8747,411.455,25.885,41.871
3.8847,411.340,25.837,41.866
3.8947,411.034,25.800,41.864
3.9047,410.640,25.764,41.859
3.9148,410.311,25.740,41.853
3.9247,409.924,25.731,41.844
3.9347,409.655,25.736,41.829
3.9447,409.509,25.733,41.815
3.9547,409.404,25.769,41.807
3.9647,409.242,25.764,41.796
3.9748,409.255,25.769,41.784
3.9847,409.283,25.771,41.771
3.9947,409.236,25.761,41.762
4.0047,409.184,25.744,41.751
4.0147,409.135,25.725,41.746
4.0247,409.010,25.697,41.739
4.0347,408.847,25.684,41.736
4.0447,408.725,25.679,41.723
4.0548,408.645,25.657,41.710
4.0648,408.583,25.649,41.692
4.0747,408.461,25.629,41.676
4.0847,408.292,25.619,41.658
4.0947,408.010,25.619,41.649
4.1048,407.788,25.575,41.639
4.1147,407.604,25.591,41.631
4.1247,407.327,25.628,41.626
4.1347,407.175,25.627,41.621
4.1448,407.269,25.616,41.617
4.1547,407.221,25.634,41.612
4.1647,407.061,25.587,41.606
4.1747,407.056,25.531,41.595
4.1847,406.939,25.502,41.583
4.1947,406.684,25.508,41.569
4.2047,406.512,25.522,41.556
4.2147,406.438,25.548,41.543
4.2248,406.384,25.564,41.530
4.2348,406.404,25.579,41.518
4.2447,406.430,25.519,41.503
4.2547,406.424,25.486,41.489
4.2647,406.349,25.481,41.479
4.2747,406.184,25.474,41.472
4.2847,406.023,25.475,41.462
4.2947,405.843,25.530,41.456
4.3048,405.685,25.541,41.452
4.3148,405.593,25.528,41.439
4.3247,405.591,25.498,41.431
4.3347,405.578,25.477,41.425
4.3447,405.548,25.460,41.412
4.3548,405.458,25.441,41.401
4.3647,405.418,25.431,41.395
4.3747,405.383,25.458,41.385
4.3847,405.345,25.444,41.374
4.3948,405.321,25.413,41.366
4.4047,405.355,25.418,41.358
4.4147,405.299,25.423,41.348
4.4247,405.244,25.400,41.337
4.4347,405.180,25.401,41.326
4.4447,405.047,25.411,41.316
4.4547,404.868,25.441,41.306
4.4647,404.711,25.447,41.297
4.4748,404.626,25.461,41.287
4.4848,404.605,25.466,41.275
4.4947,404.679,25.476,41.263
4.5047,404.801,25.443,41.249
4.5147,404.890,25.423,41.234
4.5247,404.892,25.381,41.223
4.5347,404.724,25.355,41.214
4.5447,404.499,25.365,41.198
4.5548,404.363,25.371,41.189
4.5648,404.342,25.346,41.184
4.5747,404.338,25.363,41.169
4.5847,404.406,25.394,41.154
4.5947,404.486,25.394,41.147
4.6048,404.527,25.395,41.135
4.6147,404.548,25.414,41.114
4.6247,404.597,25.427,41.099
4.6347,404.692,25.427,41.090
4.6448,404.793,25.411,41.084
4.6547,404.832,25.387,41.075
4.6647,404.820,25.376,41.065
4.6747,404.750,25.360,41.061
4.6847,404.627,25.322,41.051
4.6947,404.539,25.287,41.035
4.7047,404.504,25.254,41.023
4.7147,404.433,25.253,41.012
4.7248,404.311,25.255,41.000
4.7348,404.247,25.246,40.989
4.7447,404.308,25.252,40.979
4.7547,404.348,25.278,40.970
4.7647,404.399,25.250,40.962
4.7747,404.471,25.240,40.952
4.7847,404.445,25.272,40.941
4.7947,404.324,25.294,40.933
4.8048,404.273,25.312,40.925
4.8148,404.224,25.358,40.918
4.8247,404.222,25.362,40.912
4.8347,404.335,25.349,40.907
4.8447,404.439,25.349,40.895
4.8548,404.426,25.349,40.881
4.8647,404.396,25.310,40.868
4.8747,404.393,25.290,40.856
4.8847,404.377,25.280,40.843
4.8948,404.354,25.234,40.830
4.9047,404.286,25.208,40.821
4.9147,404.175,25.217,40.812
4.9247,404.097,25.261,40.799
4.9347,404.071,25.273,40.789
4.9447,404.037,25.299,40.782
4.9547,404.014,25.326,40.775
4.9647,404.090,25.313,40.768
4.9748,404.230,25.296,40.759
4.9848,404.249,25.322,40.747
4.9947,404.267,25.346,40.737
5.0047,404.392,25.328,40.725
5.0147,404.511,25.374,40.710
5.0247,404.523,25.389,40.700
5.0347,404.614,25.360,40.694
5.0447,404.689,25.354,40.685
5.0548,404.666,25.383,40.676
5.0648,404.613,25.367,40.668
5.0747,404.586,25.333,40.656
5.0847,404.485,25.327,40.647
5.0947,404.350,25.326,40.635
5.1048,404.273,25.314,40.621
5.1147,404.252,25.276,40.611
5.1247,404.216,25.289,40.603
5.1347,404.214,25.271,40.587
5.1448,404.222,25.267,40.577
5.1547,404.175,25.260,40.569
5.1647,404.127,25.299,40.560
5.1747,404.174,25.305,40.550
5.1847,404.255,25.350,40.547
5.1947,404.351,25.363,40.538
5.2047,404.403,25.388,40.524
5.2147,404.347,25.392,40.510
5.2248,404.162,25.393,40.497
5.2348,403.937,25.389,40.482
5.2447,403.698,25.363,40.472
5.2547,403.452,25.310,40.465
5.2647,403.253,25.285,40.458
5.2747,403.018,25.274,40.449
5.2847,402.822,25.233,40.443
5.2947,402.662,25.217,40.434
5.3048,402.495,25.231,40.424
5.3148,402.318,25.233,40.412
5.3247,402.264,25.241,40.401
5.3347,402.250,25.220,40.384
5.3447,402.187,25.201,40.367
5.3548,402.182,25.182,40.356
5.3647,402.175,25.164,40.349
5.3747,402.131,25.140,40.341
5.3847,402.065,25.121,40.334
5.3948,401.989,25.132,40.328
5.4047,401.806,25.151,40.316
5.4147,401.651,25.146,40.304
5.4247,401.643,25.113,40.292
5.4347,401.634,25.118,40.276
5.4447,401.575,25.128,40.264
5.4547,401.584,25.129,40.254
5.4647,401.700,25.131,40.245
5.4748,401.634,25.167,40.238
5.4848,401.473,25.156,40.234
5.4947,401.440,25.128,40.228
5.5047,401.488,25.070,40.216
5.5147,401.413,25.069,40.204
5.5247,401.339,25.059,40.190
5.5347,401.359,25.079,40.178
5.5447,401.354,25.097,40.164
5.5548,401.346,25.109,40.160
5.5648,401.404,25.082,40.151
5.5747,401.432,25.069,40.142
5.5847,401.406,25.102,40.131
5.5947,401.361,25.084,40.121
5.6048,401.319,25.077,40.107
5.6147,401.252,25.143,40.100
5.6247,401.236,25.201,40.090
5.6347,401.429,25.179,40.078
5.6448,401.685,25.200,40.071
5.6547,401.776,25.221,40.061
5.6647,401.826,25.174,40.044
5.6747,401.815,25.111,40.033
5.6847,401.567,25.093,40.023
5.6947,401.209,25.064,40.013
5.7047,401.006,25.036,40.005
5.7147,400.857,25.026,39.997
5.7248,400.712,25.034,39.987
5.7348,400.615,25.035,39.974
5.7447,400.582,25.020,39.961
5.7547,400.507,25.038,39.950
5.7647,400.424,25.036,39.940
5.7747,400.492,25.058,39.930
5.7847,400.563,25.084,39.921
5.7947,400.653,25.114,39.913
5.8048,400.924,25.103,39.901
5.8148,400.982,25.096,39.892
5.8247,400.621,25.068,39.882
5.8347,400.224,25.037,39.873
5.8447,399.850,25.054,39.863
5.8548,399.385,25.066,39.853
5.8647,399.249,25.093,39.845
5.8747,399.551,25.109,39.837
5.8847,399.919,25.119,39.829
5.8948,400.249,25.089,39.821
5.9047,400.347,25.089,39.808
5.9147,400.214,25.082,39.795
5.9247,399.973,25.041,39.783
5.9347,399.663,25.019,39.771
5.9447,399.258,25.031,39.762
5.9547,399.059,25.056,39.755
5.9647,399.033,25.050,39.751
5.9748,399.089,25.051,39.741
5.9848,399.148,25.050,39.726
5.9947,399.221,25.041,39.711
6.0047,399.239,24.995,39.698
6.0147,399.074,24.958,39.683
6.0247,398.832,24.918,39.671
6.0347,398.550,24.891,39.665
6.0447,398.224,24.880,39.659
6.0548,397.946,24.876,39.653
6.0648,397.887,24.906,39.644
6.0747,397.925,24.951,39.633
6.0847,398.151,24.961,39.624
6.0947,398.373,24.947,39.616
6.1048,398.496,24.943,39.602
6.1147,398.584,24.925,39.590
6.1247,398.609,24.922,39.584
6.1347,398.526,24.900,39.577
6.1448,398.520,24.905,39.570
6.1547,398.375,24.891,39.563
6.1647,398.179,24.892,39.556
6.1747,398.079,24.905,39.544
6.1847,398.004,24.955,39.532
6.1947,398.034,24.975,39.521
6.2047,398.290,25.000,39.507
6.2147,398.597,25.014,39.496
6.2248,398.771,24.991,39.486
6.2348,398.825,24.974,39.471
6.2447,398.748,24.961,39.456
6.2547,398.689,24.955,39.446
6.2647,398.615,24.935,39.437
6.2747,398.623,24.925,39.426
6.2847,398.715,24.922,39.416
6.2947,398.807,24.909,39.404
6.3048,398.812,24.923,39.394
6.3148,398.852,24.914,39.377
6.3247,398.883,24.932,39.366
6.3347,398.804,24.949,39.356
6.3447,398.742,24.968,39.347
6.3548,398.725,24.996,39.331
6.3647,398.677,25.024,39.322
6.3747,398.750,25.022,39.315
6.3847,398.962,25.030,39.302
6.3948,399.156,25.044,39.290
6.4047,399.356,25.010,39.282
6.4147,399.584,25.000,39.272
6.4248,399.589,24.993,39.256
6.4347,399.495,24.970,39.247
6.4447,399.444,24.933,39.238
6.4547,399.241,24.889,39.231
6.4647,398.904,24.856,39.221
6.4748,398.546,24.839,39.210
6.4848,398.180,24.818,39.200
6.4947,397.884,24.824,39.191
6.5047,397.786,24.846,39.181
6.5147,397.833,24.867,39.173
6.5248,397.985,24.895,39.161
6.5347,398.176,24.911,39.148
6.5447,398.362,24.904,39.137
6.5548,398.454,24.893,39.122
6.5647,398.448,24.884,39.113
6.5747,398.410,24.856,39.107
6.5847,398.373,24.835,39.096
6.5947,398.214,24.844,39.086
6.6048,398.030,24.884,39.077
6.6147,398.061,24.912,39.065
6.6248,398.209,24.928,39.050
6.6347,398.348,24.935,39.040
6.6448,398.461,24.924,39.028
6.6547,398.536,24.876,39.014
6.6647,398.427,24.825,39.000
6.6748,398.145,24.813,38.991
6.6847,397.803,24.816,38.983
6.6947,397.579,24.800,38.971
6.7047,397.450,24.802,38.962
6.7147,397.343,24.805,38.950
6.7248,397.348,24.797,38.937
6.7348,397.458,24.765,38.922
6.7447,397.466,24.754,38.908
6.7547,397.427,24.746,38.896
6.7647,397.421,24.764,38.887
6.7748,397.366,24.763,38.878
6.7847,397.299,24.794,38.873
6.7947,397.459,24.848,38.868
6.8048,397.704,24.859,38.859
6.8147,397.952,24.869,38.845
6.8247,398.110,24.884,38.837
6.8347,398.240,24.887,38.825
6.8447,398.428,24.866,38.816
6.8548,398.518,24.851,38.808
6.8647,398.504,24.817,38.801
6.8748,398.455,24.792,38.793
6.8847,398.314,24.769,38.782
6.8948,397.905,24.722,38.769
6.9047,397.530,24.710,38.760
6.9147,397.199,24.712,38.751
6.9248,396.977,24.698,38.737
6.9347,396.888,24.690,38.724
6.9447,396.879,24.715,38.717
6.9547,396.878,24.732,38.708
6.9647,396.953,24.730,38.691
6.9748,397.082,24.744,38.679
6.9848,397.158,24.748,38.669
6.9947,397.235,24.737,38.653
7.0047,397.319,24.742,38.638
7.0147,397.370,24.739,38.630
7.0248,397.377,24.703,38.623
7.0347,397.310,24.695,38.613
7.0447,397.136,24.722,38.606
7.0548,396.976,24.711,38.597
7.0647,396.986,24.695,38.586
7.0747,397.034,24.734,38.572
7.0847,397.064,24.750,38.563
7.0947,397.220,24.721,38.555
7.1048,397.412,24.716,38.544
7.1147,397.350,24.740,38.532
7.1248,397.227,24.752,38.526
7.1347,397.248,24.757,38.516
7.1448,397.348,24.774,38.503
7.1547,397.442,24.766,38.492
7.1647,397.610,24.765,38.480
7.1748,397.684,24.751,38.465
7.1847,397.647,24.722,38.451
7.1947,397.526,24.705,38.438
7.2047,397.330,24.716,38.427
7.2147,397.146,24.708,38.419
7.2248,397.059,24.690,38.412
7.2348,397.037,24.689,38.406
7.2447,396.967,24.689,38.400
7.2547,396.902,24.685,38.393
7.2647,396.923,24.707,38.380
7.2748,397.092,24.721,38.370
7.2847,397.259,24.721,38.355
7.2947,397.384,24.699,38.340
7.3048,397.512,24.660,38.328
7.3147,397.523,24.604,38.321
7.3247,397.346,24.583,38.310
7.3347,397.101,24.574,38.300
7.3447,396.979,24.567,38.287
7.3548,396.824,24.579,38.275
7.3647,396.651,24.611,38.264
7.3748,396.553,24.617,38.250
7.3847,396.533,24.610,38.244
7.3948,396.481,24.618,38.241
7.4047,396.455,24.633,38.226
7.4147,396.517,24.630,38.214
7.4248,396.652,24.630,38.204
7.4347,396.757,24.632,38.189
7.4447,396.750,24.629,38.169
7.4547,396.743,24.621,38.166
7.4647,396.708,24.615,38.156
7.4748,396.618,24.618,38.150
7.4848,396.629,24.621,38.143
7.4947,396.814,24.643,38.139
7.5047,396.944,24.662,38.129
7.5147,397.082,24.653,38.122
7.5248,397.186,24.633,38.108
7.5347,397.178,24.609,38.095
7.5447,397.075,24.598,38.079
7.5548,397.022,24.591,38.065
7.5647,397.131,24.604,38.052
7.5747,397.211,24.611,38.041
7.5847,397.199,24.628,38.032
7.5947,397.252,24.604,38.021
7.6048,397.343,24.612,38.009
7.6147,397.284,24.611,37.997
7.6248,397.312,24.609,37.985
7.6347,397.410,24.605,37.971
7.6448,397.415,24.627,37.962
7.6547,397.360,24.606,37.954
7.6647,397.313,24.586,37.944
7.6748,397.207,24.568,37.930
7.6847,397.132,24.578,37.920
7.6947,397.132,24.581,37.908
7.7047,397.252,24.581,37.894
7.7147,397.411,24.594,37.881
7.7248,397.558,24.593,37.874
7.7348,397.575,24.589,37.862
7.7447,397.499,24.577,37.855
7.7547,397.377,24.569,37.852
7.7647,397.311,24.531,37.846
7.7748,397.203,24.535,37.837
7.7847,397.138,24.534,37.828
7.7947,397.154,24.542,37.816
7.8048,397.266,24.531,37.801
7.8147,397.313,24.547,37.789
7.8247,397.355,24.563,37.780
7.8347,397.434,24.581,37.768
7.8447,397.548,24.573,37.755
7.8548,397.564,24.607,37.741
7.8647,397.565,24.606,37.729
7.8748,397.650,24.567,37.719
7.8847,397.671,24.525,37.712
7.8948,397.526,24.505,37.701
7.9047,397.316,24.494,37.690
7.9147,397.106,24.514,37.680
7.9248,396.916,24.540,37.662
7.9347,397.020,24.559,37.644
7.9447,397.328,24.566,37.630
7.9547,397.726,24.562,37.617
7.9647,398.002,24.548,37.605
7.9748,398.103,24.527,37.596
7.9848,397.953,24.496,37.592
7.9947,397.694,24.481,37.582
8.0047,397.329,24.457,37.573
8.0147,397.001,24.438,37.563
8.0248,396.758,24.430,37.555
8.0347,396.563,24.430,37.548
8.0447,396.408,24.414,37.547
8.0548,396.291,24.405,37.543
8.0648,396.246,24.401,37.529
8.0747,396.267,24.412,37.516
8.0847,396.319,24.428,37.504
8.0948,396.462,24.452,37.490
8.1047,396.647,24.471,37.477
8.1147,396.816,24.461,37.472
8.1248,396.922,24.456,37.465
8.1348,396.941,24.456,37.454
8.1447,396.876,24.473,37.440
8.1547,396.893,24.475,37.426
8.1647,397.100,24.499,37.411
8.1747,397.390,24.520,37.401
8.1847,397.733,24.518,37.390
8.1948,398.056,24.479,37.379
