time_ms,status,altitude_m,speed_ms,accel_ms2
58564,4,2674,79,1.6
58584,4,2677,79,-10.3
58604,4,2678,79,-13.1
58624,4,2681,78,0.5
58644,4,2683,78,-14.6
58664,4,2685,78,-13.6
58684,4,2688,77,-15.9
58704,4,2689,77,0
58724,4,2691,77,-12.3
58744,4,2694,77,-13.2
58764,4,2695,77,-8
58784,4,2698,76,-3.6
58804,4,2700,76,-12.3
58824,4,2702,76,-12.6
58844,4,2705,76,-5.4
58864,4,2706,75,-4
58884,4,2709,75,-11.6
58904,4,2710,75,-12
58924,4,2713,75,-5.7
58944,4,2715,75,-1
58964,4,2716,74,-14
58984,4,2719,74,-14.4
59004,4,2721,74,2.7
59024,4,2723,74,0.5
59044,4,2726,73,-15.4
59064,4,2727,73,-14.6
59084,4,2729,73,-8.4
59104,4,2732,73,-9
59124,4,2733,72,-3.2
59144,4,2736,72,-15.8
59164,4,2737,72,-14.5
59184,4,2740,72,-9.4
59204,4,2742,71,-10.6
59224,4,2744,71,1.8
59244,4,2746,71,-14.9
59264,4,2747,71,-15.2
59284,4,2750,70,-14.2
59304,4,2753,70,-14.1
59324,4,2754,70,-1.9
59344,4,2756,70,-7.1
59364,4,2757,70,-2.9
59384,4,2760,69,-12.7
59404,4,2762,69,-13.3
59424,4,2764,69,-17.3
59444,4,2766,68,-15.7
59464,4,2769,68,-4.8
59484,4,2770,68,-3.9
59504,4,2773,68,-13.8
59524,4,2774,67,-14.6
59544,4,2777,67,-12.3
59564,4,2779,67,-11.1
59584,4,2780,67,-12.9
59604,4,2783,66,-5.3
59624,4,2784,66,-10.7
59644,4,2786,66,-2.1
59664,4,2789,66,0.3
59684,4,2790,66,-6.6
59704,4,2792,65,-1.8
59724,4,2793,65,-8.5
59744,4,2796,65,-15.2
59764,4,2798,65,-14.6
59784,4,2800,64,-13
59804,4,2802,64,-14
59824,4,2805,64,-13.9
59844,4,2806,64,-16.2
59864,4,2808,63,-15.7
59884,4,2809,63,-13.6
59904,4,2812,63,-12.6
59924,4,2814,62,-13.6
59944,4,2815,62,-13.4
59964,4,2818,62,-16.9
59984,4,2819,62,-14.2
60004,4,2821,61,-12.9
60024,4,2824,61,-13
60044,4,2825,61,-13.3
60064,4,2827,60,-15.3
60084,4,2828,60,-15.3
60104,4,2831,60,-10.3
60124,4,2833,60,-16.5
60144,4,2834,59,-13.6
60164,4,2837,59,-16.3
60184,4,2838,59,-13.7
60204,4,2840,58,-13.9
60224,4,2843,58,-17
60244,4,2844,58,-15.4
60264,4,2846,58,-14.6
60284,4,2849,57,-12.6
60304,4,2850,57,-1.1
60324,4,2852,57,-0.6
60344,4,2853,57,0.2
60364,4,2856,56,-0.2
60384,4,2858,56,-14.1
60404,4,2859,56,-15.8
60424,4,2861,56,-15
60444,4,2863,55,-14.6
60464,4,2865,55,-14.9
60484,4,2867,55,-5.6
60504,4,2868,55,-1.6
60524,4,2870,54,-1.5
60544,4,2871,54,-7.9
60564,4,2874,54,-15.1
60584,4,2876,54,-11.9
60604,4,2877,53,-12
60624,4,2879,53,-7.3
60644,4,2882,53,-10.4
60664,4,2883,53,-17.6
60684,4,2885,52,-14.8
60704,4,2886,52,-13.7
60724,4,2888,52,-9.4
60744,4,2891,52,-4.5
60764,4,2892,51,-12.2
60784,4,2894,51,-14.9
60804,4,2895,51,-13.9
60824,4,2897,51,-1.5
60844,4,2900,51,-6.6
60864,4,2901,50,-14.4
60884,4,2903,50,-12.6
60904,4,2904,50,-2.2
60924,4,2906,50,-9.4
60944,4,2908,49,-17.2
60964,4,2909,49,-13.3
60984,4,2911,49,-5.7
61004,4,2912,48,-16
61024,4,2914,48,-12.4
61044,4,2917,48,-4.4
61064,4,2918,48,-13
61084,4,2920,48,-7.7
61104,4,2922,47,-3.2
61124,4,2923,47,-12.6
61144,4,2926,47,-13
61164,4,2927,47,-4.7
61184,4,2929,46,-10.6
61204,4,2931,46,-13.8
61224,4,2932,46,-5.2
61244,4,2934,46,-7.1
61264,4,2935,46,-9.4
61284,4,2937,45,-2.6
61304,4,2939,45,-15.1
61324,4,2940,45,-11.9
61344,4,2942,45,-8.3
61364,4,2943,44,-12.2
61384,4,2946,44,-7
61404,4,2948,44,-6.7
61424,4,2949,44,-12.2
61444,4,2950,44,-4.7
61464,4,2951,43,-17.7
61484,4,2953,43,-3.8
61504,4,2956,43,-9.9
61524,4,2957,43,-7.5
61544,4,2959,42,-8.7
61564,4,2961,42,-13.6
61584,4,2962,42,-6.7
61604,4,2964,42,-9.4
61624,4,2965,42,-7.7
61644,4,2967,41,-12.1
61664,4,2969,41,-7.4
61684,4,2969,41,-6.4
61704,4,2971,41,-14.3
61724,4,2972,40,-10.1
61744,4,2973,40,-4.2
61764,4,2975,40,-14.3
61784,4,2976,40,-9.9
61804,4,2978,40,-12.6
61824,4,2979,39,-7.7
61844,4,2981,39,-12.3
61864,4,2983,39,-12.3
61884,4,2984,39,-2.8
61904,4,2986,38,-11.5
61924,4,2987,38,-4.3
61944,4,2988,38,-11
61964,4,2990,38,-5.2
61984,4,2991,38,-14.3
62004,4,2993,37,-12.1
62024,4,2995,37,-4.5
62044,4,2996,37,-12.8
62064,4,2998,37,-6.4
62084,4,2999,36,-13
62104,4,3001,36,-10.6
62124,4,3003,36,-7.6
62144,4,3004,36,-11
62164,4,3006,36,-9.3
62184,4,3007,35,-11.9
62204,4,3009,35,-11.9
62224,4,3011,35,-8.5
62244,4,3012,35,-13.8
62264,4,3014,34,-10.7
62284,4,3015,34,-6.4
62304,4,3017,34,-11.6
62324,4,3018,34,-10.7
62344,4,3019,34,-6.4
62364,4,3021,33,-9.4
62384,4,3023,33,-0.5
62404,4,3024,33,-6.6
62424,4,3026,33,-10.3
62444,4,3027,33,-9.6
62464,4,3029,32,-12.3
62484,4,3031,32,-8.7
62504,4,3032,32,-13.7
62524,4,3034,32,-12.8
62544,4,3034,31,-11.1
62564,4,3036,31,-11.3
62584,4,3038,31,-12.9
62604,4,3039,31,-9.7
62624,4,3041,31,-9.4
62644,4,3042,30,-10.3
62664,4,3044,30,-9
62684,4,3045,30,-13.8
62704,4,3046,30,-13.6
62724,4,3048,29,-14.6
62744,4,3050,29,-8.9
62764,4,3051,29,-6
62784,4,3053,29,-16.2
62804,4,3054,28,-8.4
62824,4,3055,28,-10.4
62844,4,3057,28,-10.5
62864,4,3058,28,-9.9
62884,4,3060,27,-13.8
62904,4,3060,27,-11.1
62924,4,3062,27,-10
62944,4,3064,27,-10.9
62964,4,3065,27,-11.6
62984,4,3067,26,-9.3
63004,4,3068,26,-9.6
63024,4,3069,26,-9.4
63044,4,3071,26,-14.4
63064,4,3072,26,-10.7
63084,4,3074,25,-11.2
63104,4,3075,25,-11.9
63124,4,3076,25,-12.5
63144,4,3078,25,-9.9
63164,4,3079,24,-13.6
63184,4,3080,24,-13.9
63204,4,3082,24,-11.2
63224,4,3083,24,-12.5
63244,4,3084,23,-10.2
63264,4,3085,23,-10
63284,4,3087,23,-13.3
63304,4,3089,23,-13.3
63324,4,3089,22,-13.3
63344,4,3091,22,-12
63364,4,3092,22,-11.3
63384,4,3094,22,-12.6
63404,4,3096,21,-11.8
63424,4,3096,21,-11.7
63444,4,3098,21,-10.6
63464,4,3099,21,-11.2
63484,4,3101,21,-9
63504,4,3102,20,-7.4
63524,4,3103,20,-8.8
63544,4,3104,20,-9.1
63564,4,3106,20,-13.3
63584,4,3107,20,-12.2
63604,4,3108,19,-14.1
63624,4,3109,19,-11.2
63644,4,3111,19,-10.1
63664,4,3112,19,-9.3
63684,4,3113,18,-10
63704,4,3115,18,-10.7
63724,4,3116,18,-11
63744,4,3117,18,-14.3
63764,4,3119,18,-10.7
63784,4,3120,17,-10
63804,4,3121,17,-12
63824,4,3122,17,-11.6
63844,4,3123,17,-11.4
63864,4,3125,16,-7.8
63884,4,3126,16,-12.6
63904,4,3127,16,-13
63924,4,3128,16,-11.9
63944,4,3130,16,-9.7
63964,4,3131,15,-15
63984,4,3132,15,-14.7
64004,4,3133,15,-10
64024,4,3135,15,-8
64044,4,3136,14,-13.7
64064,4,3137,14,-10.6
64084,4,3138,14,-7.8
64104,4,3139,14,-13.7
64124,4,3141,13,-9.4
64144,4,3141,13,-11.6
64164,4,3143,13,-13.5
64184,4,3144,13,-7.4
64204,4,3145,12,-13.4
64224,4,3146,12,-11
64244,4,3147,12,-10.7
64264,4,3149,12,-12.6
64284,4,3149,12,-8.8
64304,4,3151,11,-14.7
64324,4,3152,11,-8.7
64344,4,3153,11,-12.1
64364,4,3154,11,-11.6
64384,4,3156,10,-13.2
64404,4,3157,10,-9.1
64424,4,3158,10,-12.4
64444,4,3159,10,-10.8
64464,4,3160,9,-14.2
64484,4,3161,9,-9.1
64504,4,3162,9,-12.6
64524,4,3163,9,-7.7
64544,4,3164,9,-11.5
64564,4,3165,8,-9
64584,4,3167,8,-10
64604,4,3167,8,-11.6
64624,4,3169,8,-8.5
64644,4,3170,7,-12.6
64664,4,3171,7,-11.3
64684,4,3172,7,-8.1
64704,4,3173,7,-13.6
64724,4,3174,7,-11.6
64744,4,3175,6,-8.4
64764,4,3176,6,-12
64784,4,3178,6,-11.3
64804,4,3179,6,-7.9
64824,4,3180,5,-11.3
64844,4,3181,5,-12.1
64864,4,3182,5,-9.4
64884,4,3183,5,-9.6
64904,4,3183,5,-10.7
64924,4,3184,4,-11.8
64944,4,3186,4,-11.9
64964,4,3186,4,-6
64984,4,3188,4,-11.2
65004,4,3188,4,-10.6
65024,4,3190,3,-9.3
65044,4,3191,3,-9.7
65064,4,3192,3,-10.4
65084,4,3193,3,-12.4
65104,4,3194,3,-10.7
65124,4,3195,2,-10.9
65144,4,3196,2,-9.3
65164,4,3197,2,-9.1
65184,4,3198,2,-12
65204,4,3199,1,-12
65224,4,3200,1,-10.5
65244,4,3201,1,-11.3
65264,4,3201,1,-10.5
65284,4,3202,1,-12
65304,4,3204,0,-11.4
65324,4,3204,0,-9.9
65344,4,3205,0,-12.3
65364,4,3206,0,-12.3
65384,4,3207,0,-11.5
65404,4,3208,0,-11.2
65424,4,3209,0,-10.1
65444,4,3210,0,-8.7
65464,4,3211,0,-8.4
65484,4,3212,0,-8.4
65504,4,3213,0,-10.7
65524,4,3214,0,-10.3
65544,4,3215,0,-12.4
65564,4,3216,0,-12.3
65584,4,3217,0,-12.4
65604,4,3218,0,-11.2
65624,4,3219,0,-12
65644,4,3220,0,-10.1
65664,4,3221,0,-10.7
65684,4,3221,0,-11.1
65704,4,3222,0,-10.2
65724,4,3223,0,-10.9
65744,4,3224,0,-10.7
65764,4,3225,0,-11.3
65784,4,3225,0,-10.7
65804,4,3226,0,-11.4
65824,4,3227,0,-11.2
65844,4,3228,0,-10.4
65864,4,3229,0,-11.1
65884,4,3230,0,-11.5
65904,4,3231,0,-10.3
65924,4,3231,0,-10.7
65944,4,3232,0,-10.3
65964,4,3234,0,-11.4
65984,4,3234,0,-11.7
66004,4,3235,0,-9.4
66024,4,3236,0,-11
66044,4,3237,0,-10.9
66064,4,3238,0,-10.5
66084,4,3238,0,-10.3
66104,4,3239,0,-9.2
66124,4,3240,0,-11.3
66144,4,3241,0,-9.4
66164,4,3242,0,-10.4
66184,4,3242,0,-9.7
66204,4,3243,0,-11.2
66224,4,3244,0,-10
66244,4,3245,0,-10.3
66264,4,3246,0,-11.5
66284,4,3246,0,-10.8
66304,4,3247,0,-10.9
66324,4,3248,0,-7.4
66344,4,3249,0,-10.7
66364,4,3250,0,-10
66384,4,3250,0,-10.6
66404,4,3251,0,-7.4
66424,4,3252,0,-8.4
66444,4,3253,0,-10.7
66464,4,3254,0,-11.1
66484,4,3255,0,-10.9
66504,4,3255,0,-11.2
66524,4,3256,0,-10.9
66544,4,3257,0,-11.3
66564,4,3257,0,-10.3
66584,4,3258,0,-11.6
66604,4,3259,0,-10.1
66624,4,3260,0,-9.3
66644,4,3260,0,-11.2
66664,4,3261,0,-10.5
66684,4,3262,0,-10
66704,4,3263,0,-11
66724,4,3264,0,-11.3
66744,4,3264,0,-10.3
66764,4,3265,0,-10.8
66784,4,3266,0,-10.9
66804,4,3266,0,-11.2
66824,4,3267,0,-10.8
66844,4,3268,0,-11.3
66864,4,3268,0,-10.7
66884,4,3269,0,-11
66904,4,3270,0,-10
66924,4,3270,0,-9.9
66944,4,3271,0,-11.3
66964,4,3271,0,-11.3
66984,4,3272,0,-10.7
67004,4,3272,0,-11.3
67024,4,3273,0,-10
67044,4,3274,0,-10.4
67064,4,3274,0,-10.9
67084,4,3275,0,-10.7
67104,4,3275,0,-10.9
67124,4,3276,0,-10.6
67144,4,3277,0,-7.9
67164,4,3277,0,-11
67184,4,3278,0,-11
67204,4,3279,0,-9.2
67224,4,3280,0,-8.4
67244,4,3281,0,-12.2
67264,4,3281,0,-11.8
67284,4,3282,0,-10.5
67304,4,3283,0,-11.8
67324,4,3283,0,-10
67344,4,3284,0,-10.7
67364,4,3284,0,-6.8
67384,4,3285,0,-10.6
67404,4,3286,0,-10.2
67424,4,3286,0,-12
67444,4,3287,0,-12.1
67464,4,3287,0,-9.7
67484,4,3288,0,-12.5
67504,4,3289,0,-9.6
67524,4,3289,0,-10.3
67544,4,3290,0,-8.2
67564,4,3290,0,-9.6
67584,4,3291,0,-10.3
67604,4,3291,0,-8.9
67624,4,3292,0,-11.1
67644,4,3292,0,-7.4
67664,4,3293,0,-10.1
67684,4,3293,0,-11.3
67704,4,3294,0,-11.6
67724,4,3295,0,-10.5
67744,4,3295,0,-10.5
67764,4,3296,0,-10.3
67784,4,3296,0,-9.4
67804,4,3297,0,-10.5
67824,4,3297,0,-10.3
67844,4,3298,0,-11.4
67864,4,3299,0,-9.1
67884,4,3299,0,-11.2
67904,4,3300,0,-8.9
67924,4,3300,0,-10
67944,4,3301,0,-10.6
67964,4,3301,0,-10.1
67984,4,3301,0,-8.9
68004,4,3302,0,-11.7
68024,4,3302,0,-10.8
68044,4,3303,0,-12.3
68064,4,3303,0,-8.3
68084,4,3304,0,-11.2
68104,4,3304,0,-10.5
68124,4,3305,0,-11
68144,4,3305,0,-10
68164,4,3305,0,-9.7
68184,4,3306,0,-10.7
68204,4,3306,0,-9.9
68224,4,3307,0,-8.4
68244,4,3307,0,-10.3
68264,4,3308,0,-11.6
68284,4,3308,0,-9.4
68304,4,3309,0,-8.7
68324,4,3309,0,-12.3
68344,4,3310,0,-10
68364,4,3310,0,-9.7
68384,4,3310,0,-7.4
68404,4,3311,0,-9.5
68424,4,3311,0,-11.1
68444,4,3311,0,-10.3
68464,4,3312,0,-11.2
68484,4,3312,0,-10
68504,4,3313,0,-9
68524,4,3313,0,-10.3
68544,4,3313,0,-11
68564,4,3313,0,-11.5
68584,4,3314,0,-9.2
68604,4,3314,0,-9.4
68624,4,3315,0,-12.1
68644,4,3315,0,-10.7
68664,4,3315,0,-9.2
68684,4,3316,0,-11.6
68704,4,3316,0,-9.7
68724,4,3317,0,-12.4
68744,4,3317,0,-9.7
68764,4,3317,0,-10.7
68784,4,3318,0,-8.4
68804,4,3318,0,-11.7
68824,4,3318,0,-10.7
68844,4,3319,0,-10.3
68864,4,3319,0,-10.3
68884,4,3319,0,-8
68904,4,3320,0,-11.1
68924,4,3320,0,-12
68944,4,3321,0,-9.9
68964,4,3321,0,-9.6
68984,4,3322,0,-9.4
69004,4,3322,0,-10
69024,4,3322,0,-10.8
69044,4,3322,0,-10.6
69064,4,3323,0,-9.7
69084,4,3323,0,-9.2
69104,4,3323,0,-11.1
69124,4,3323,0,-11.4
69144,4,3324,0,-10.5
69164,4,3324,0,-10
69184,4,3324,0,-10.6
69204,4,3324,0,-10.6
69224,4,3325,0,-9.9
69244,4,3325,0,-10.7
69264,4,3325,0,-10.4
69284,4,3326,0,-13.9
69304,4,3326,0,-11.1
69324,4,3326,0,-8.7
69344,4,3327,0,-12.2
69364,4,3327,0,-11
69384,4,3327,0,-10.8
69404,4,3327,0,-9.4
69424,4,3328,0,-12.8
69444,4,3328,0,-8.6
69464,4,3328,0,-7.7
69484,4,3328,0,-13.1
69504,4,3329,0,-10.2
69524,4,3329,0,-10.7
69544,4,3329,0,-11.3
69564,4,3329,0,-9.5
69584,4,3329,0,-12.4
69604,4,3330,0,-8.8
69624,4,3330,0,-10.1
69644,4,3330,0,-9.5
69664,4,3330,0,-6.4
69684,4,3330,0,-10.1
69704,4,3330,0,-8.8
69724,4,3330,0,-11.6
69744,4,3330,0,-11.3
69764,4,3331,0,-8.2
69784,4,3331,0,-11.6
69804,4,3331,0,-11.6
69824,4,3331,0,-11.5
69844,4,3331,0,-11
69864,4,3331,0,-12.6
69884,4,3332,0,-9.4
69904,4,3332,0,-10.1
69924,4,3332,0,-8.9
69944,4,3332,0,-11.9
69964,4,3333,0,-12.3
69984,4,3333,0,-10
70004,4,3333,0,-8.9
70024,4,3333,0,-10.3
70044,4,3333,0,-11
70064,4,3334,0,-10.3
70084,4,3334,0,-10.2
70104,4,3334,0,-9.7
70124,4,3334,0,-9.3
70144,4,3334,0,-8.3
70164,4,3334,0,-12
70184,4,3334,0,-10.7
70204,4,3334,0,-12.2
70224,4,3334,0,-11
70244,4,3334,0,-11.5
70264,4,3334,0,-10
70284,4,3334,0,-10
70304,4,3334,0,-9.9
70324,4,3334,0,-12.4
70344,4,3334,0,-9.9
70364,4,3334,0,-11.1
70384,4,3334,0,-8.1
70404,4,3334,0,-9.1
70424,4,3335,0,-11.3
70444,4,3335,0,-9.1
70464,4,3335,0,-11.5
70484,4,3335,0,-10.8
70504,4,3335,0,-10.5
70524,4,3335,0,-9.4
70544,4,3335,0,-10
70564,4,3335,0,-7.7
70584,4,3335,0,-13
70604,4,3335,0,-9
70624,4,3335,0,-12.6
70644,4,3335,0,-11
70664,4,3335,0,-10
70684,4,3335,0,-10.6
70704,4,3335,0,-10.1
70724,4,3335,0,-9.5
70744,4,3335,0,-10.3
70764,4,3335,0,-11
70784,4,3335,0,-10
70804,4,3335,0,-10
70824,4,3335,0,-10.6
70844,4,3335,0,-11.8
70864,4,3335,0,-10
70884,4,3335,0,-9.1
70904,4,3335,0,-10.5
70924,4,3335,0,-10.3
70944,4,3335,0,-11.6
70964,4,3335,0,-10
70984,4,3335,0,-10
71004,4,3335,0,-10.2
71024,4,3335,0,-11
71044,4,3335,0,-10.3
71064,4,3335,0,-10.6
71084,4,3334,0,-11.3
71104,4,3334,0,-9.1
71124,4,3334,0,-7.9
71144,4,3334,0,-8.7
71164,4,3334,0,-10.8
71184,4,3334,0,-9.9
71204,4,3334,0,-10.4
71224,4,3334,0,-10.3
71244,4,3334,0,-11
71264,4,3334,0,-10.3
71284,4,3334,0,-9.7
71304,4,3334,0,-7.9
71324,4,3334,0,-11
71344,4,3333,0,-10.4
71364,4,3333,0,-11.3
71384,4,3333,0,-9.2
71404,4,3333,0,-11.1
71424,4,3333,0,-9.7
71444,4,3333,0,-11.3
71464,4,3333,0,-11.3
71484,4,3332,0,-10.7
71504,4,3332,0,-10.6
71524,4,3332,0,-10.1
71544,4,3332,0,-10.7
71564,4,3332,0,-11
71584,4,3331,0,-12.3
71604,4,3331,0,-11.2
71624,4,3331,0,-11.1
71644,4,3331,0,-11
71664,4,3331,0,-10.3
71684,5,3331,0,-10.4
71704,5,3330,0,0
71724,5,3330,0,0
71744,5,3330,0,0
71764,5,3331,0,0
71784,5,3330,0,0
71804,5,3330,0,0
71824,5,3330,0,0
71844,5,3330,0,0
71864,5,3330,0,0
71884,5,3330,0,0
71904,5,3330,0,0
71924,5,3330,0,0
71944,5,3330,0,0
71964,5,3329,0,0
71984,5,3329,0,0
72004,5,3329,0,0
72024,5,3329,0,0
72044,5,3329,0,0
72064,5,3328,0,0
72084,5,3328,0,0
72104,5,3328,0,0
72124,5,3328,0,0
72144,5,3328,0,0
72164,5,3327,0,0
72184,5,3327,0,0
72204,5,3326,0,0
72224,5,3326,0,0
72244,5,3326,0,0
72264,5,3325,0,0
72284,5,3325,0,0
72304,5,3325,0,0
72324,5,3325,0,0
72344,5,3325,0,0
72364,5,3325,0,0
72384,5,3325,0,0
72404,5,3325,0,0
72424,5,3325,0,0
72444,5,3326,0,0
72464,5,3326,0,0
72484,5,3327,0,0
72504,5,3327,0,0
72524,5,3326,0,0
72544,5,3326,0,0
72564,5,3325,0,0
72584,5,3323,0,0
72604,5,3323,0,0
72624,5,3322,0,0
72644,5,3322,0,0
72664,5,3322,0,0
72684,5,3324,0,0
72704,5,3325,0,0
72724,5,3327,0,0
72744,5,3328,0,0
72764,5,3331,0,0
72784,5,3334,0,0
72804,5,3335,0,0
72824,5,3337,0,0
72844,5,3338,0,0
72864,5,3339,0,0
72884,5,3339,0,0
72904,5,3340,0,0
72924,5,3341,0,0
72944,5,3342,0,0
72964,5,3343,0,0
72984,5,3347,0,0
73004,5,3348,0,0
73024,5,3348,0,0
73044,5,3348,0,0
73064,5,3348,0,0
73084,5,3348,0,0
73104,5,3347,0,0
73124,5,3344,0,0
73144,5,3340,0,0
73164,5,3338,0,0
73184,5,3336,0,0
73204,5,3335,0,0
73224,5,3334,0,0
73244,5,3332,0,0
73264,5,3332,0,0
73284,5,3332,0,0
73304,5,3333,0,0
73324,5,3333,0,0
73344,5,3333,0,0
73364,5,3333,0,0
73384,5,3333,0,0
73404,5,3333,0,0
73424,5,3333,0,0
73444,5,3332,0,0
73464,5,3332,0,0
73484,5,3330,0,0
73504,5,3328,0,0
73524,5,3327,0,0
73544,5,3325,0,0
73564,5,3324,0,0
73584,5,3323,0,0
73604,5,3321,0,0
73624,5,3321,0,0
73644,5,3320,0,0
73664,5,3320,0,0
73684,5,3319,0,0
73704,5,3317,0,0
73724,5,3316,0,0
73744,5,3315,0,0
73764,5,3314,0,0
73784,5,3313,0,0
73804,5,3313,0,0
73824,5,3312,0,0
73844,5,3311,0,0
73864,5,3309,0,0
73884,5,3308,0,0
73904,5,3307,0,0
73924,5,3306,0,0
73944,5,3306,0,0
73964,5,3307,0,0
73984,5,3308,0,0
74004,5,3309,0,0
74024,5,3310,0,0
74044,5,3311,0,0
74064,5,3312,0,0
74084,5,3312,0,0
74104,5,3313,0,0
74124,5,3314,0,0
74144,5,3315,0,0
74164,5,3314,0,0
74184,5,3314,0,0
74204,5,3311,0,0
74224,5,3308,0,0
74244,5,3308,0,0
74264,5,3306,0,0
74284,5,3305,0,0
74304,5,3304,0,0
74324,5,3304,0,0
74344,5,3303,0,0
74364,5,3303,0,0
74384,5,3303,0,0
74404,5,3303,0,0
74424,5,3302,0,0
74444,5,3302,0,0
74464,5,3301,0,0
74484,5,3298,0,0
74504,5,3297,0,0
74524,5,3294,0,0
74544,5,3292,0,0
74564,5,3290,0,0
74584,5,3288,0,0
74604,5,3287,0,0
74624,5,3286,0,0
74644,5,3287,0,0
74664,5,3286,0,0
74684,5,3285,0,0
74704,5,3285,0,0
74724,5,3284,0,0
74744,5,3284,0,0
74764,5,3282,0,0
74784,5,3282,0,0
74804,5,3282,0,0
74824,5,3283,0,0
74844,5,3285,0,0
74864,5,3286,0,0
74884,5,3285,0,0
74904,5,3285,0,0
74924,5,3284,0,0
74944,5,3283,0,0
74964,5,3283,0,0
74984,5,3281,0,0
75004,5,3280,0,0
75024,5,3278,0,0
75044,5,3276,0,0
75064,5,3276,0,0
75084,5,3275,0,0
75104,5,3274,0,0
75124,5,3274,0,0
75144,5,3274,0,0
75164,5,3273,0,0
75184,5,3273,0,0
75204,5,3273,0,0
75224,5,3272,0,0
75244,5,3272,0,0
75264,5,3272,0,0
75284,5,3272,0,0
75304,5,3271,0,0
75324,5,3271,0,0
75344,5,3271,0,0
75364,5,3271,0,0
75384,5,3271,0,0
75404,5,3271,0,0
75424,5,3271,0,0
75444,5,3271,0,0
75464,5,3271,0,0
75484,5,3271,0,0
75504,5,3271,0,0
75524,5,3271,0,0
75544,5,3271,0,0
75564,5,3271,0,0
75584,5,3270,0,0
75604,5,3270,0,0
75624,5,3270,0,0
75644,5,3270,0,0
75664,5,3270,0,0
75684,5,3270,0,0
75704,5,3270,0,0
75724,5,3270,0,0
75744,5,3270,0,0
75764,5,3270,0,0
75784,5,3270,0,0
75804,5,3270,0,0
75824,5,3270,0,0
75844,5,3270,0,0
75864,5,3270,0,0
75884,5,3270,0,0
75904,5,3270,0,0
75924,5,3269,0,0
75944,5,3269,0,0
75964,5,3269,0,0
75984,5,3269,0,0
76004,5,3269,0,0
76024,5,3269,0,0
76044,5,3269,0,0
76064,5,3269,0,0
76084,5,3269,0,0
76104,5,3269,0,0
76124,5,3268,0,0
76144,5,3268,0,0
76164,5,3268,0,0
76184,5,3267,0,0
76204,5,3267,0,0
76224,5,3267,0,0
76244,5,3267,0,0
76264,5,3267,0,0
76284,5,3266,0,0
76304,5,3266,0,0
76324,5,3266,0,0
76344,5,3266,0,0
76364,5,3265,0,0
76384,5,3265,0,0
76404,5,3265,0,0
76424,5,3264,0,0
76444,5,3264,0,0
76464,5,3263,0,0
76484,5,3263,0,0
76504,5,3263,0,0
76524,5,3263,0,0
76544,5,3263,0,0
76564,5,3263,0,0
76584,5,3263,0,0
76604,5,3263,0,0
76624,5,3263,0,0
76644,5,3263,0,0
76664,5,3262,0,0
76684,5,3262,0,0
76704,5,3262,0,0
76724,5,3262,0,0
76744,5,3261,0,0
76764,5,3261,0,0
76784,5,3261,0,0
76804,5,3261,0,0
76824,5,3261,0,0
76844,5,3261,0,0
76864,5,3261,0,0
76884,5,3261,0,0
76904,5,3261,0,0
76924,5,3261,0,0
76944,5,3261,0,0
76964,5,3261,0,0
76984,5,3261,0,0
77004,5,3261,0,0
77024,5,3261,0,0
77044,5,3261,0,0
77064,5,3261,0,0
77084,5,3261,0,0
77104,5,3261,0,0
77124,5,3261,0,0
77144,5,3260,0,0
77164,5,3260,0,0
77184,5,3260,0,0
77204,5,3260,0,0
77224,5,3260,0,0
77244,5,3260,0,0
77264,5,3260,0,0
77284,5,3260,0,0
77304,5,3260,0,0
77324,5,3260,0,0
77344,5,3260,0,0
77364,5,3260,0,0
77384,5,3260,0,0
77404,5,3259,0,0
77424,5,3259,0,0
77444,5,3259,0,0
77464,5,3259,0,0
77484,5,3259,0,0
77504,5,3259,0,0
77524,5,3259,0,0
77544,5,3258,0,0
77564,5,3258,0,0
77584,5,3258,0,0
77604,5,3258,0,0
77624,5,3258,0,0
77644,5,3258,0,0
77664,5,3257,0,0
77684,5,3257,0,0
77704,5,3257,0,0
77724,5,3257,0,0
77744,5,3256,0,0
77764,5,3256,0,0
77784,5,3256,0,0
77804,5,3255,0,0
77824,5,3255,0,0
77844,5,3255,0,0
77864,5,3255,0,0
77884,5,3254,0,0
77904,5,3254,0,0
77924,5,3254,0,0
77944,5,3254,0,0
77964,5,3254,0,0
77984,5,3254,0,0
78004,5,3253,0,0
78024,5,3253,0,0
78044,5,3253,0,0
78064,5,3253,0,0
78084,5,3253,0,0
78104,5,3253,0,0
78124,5,3253,0,0
78144,5,3253,0,0
78164,5,3253,0,0
78184,5,3253,0,0
78204,5,3253,0,0
78224,5,3252,0,0
78244,5,3252,0,0
78264,5,3252,0,0
78284,5,3252,0,0
78304,5,3252,0,0
78324,5,3252,0,0
78344,5,3252,0,0
78364,5,3252,0,0
78384,5,3252,0,0
78404,5,3252,0,0
78424,5,3252,0,0
78444,5,3252,0,0
78464,5,3252,0,0
78484,5,3252,0,0
78504,5,3252,0,0
78524,5,3252,0,0
78544,5,3252,0,0
78564,5,3252,0,0
78584,5,3252,0,0
78604,5,3252,0,0
78624,5,3252,0,0
78644,5,3252,0,0
78664,5,3252,0,0
78684,5,3252,0,0
78704,5,3252,0,0
78724,5,3252,0,0
78744,5,3252,0,0
78764,5,3252,0,0
78784,5,3252,0,0
78804,5,3252,0,0
78824,5,3252,0,0
78844,5,3252,0,0
